phoneme	dataset	dataset_occurrences	dataset_ratio	global_occurrences	global_ratio	dataset_inventory_ratio	global_inventory_ratio	dataset_occurrence_abs	dataset_occurrence_ratio
dʑ̟ː	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̟ː	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
dʑ̟ː	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̟ː	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̟ː	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̟ː	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̟ː	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̥	AA	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʑ̥	EA	3	0.0002	3	0.0	0.0083	0.0009	1	0.1111
dʑ̥	ER	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʑ̥	PHOIBLE	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʑ̥	RA	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʑ̥	SAPHON	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʑ̥	UPSID	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʑ̥	jipa	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʑ̥	lapsyd	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʑ̻	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
dʑ̻	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻ʱ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻ʱ	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
dʑ̻ʱ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻ʱ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻ʱ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻ʱ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻ʱ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻ʱ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑ̻ʱ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʑᶣ	AA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʑᶣ	EA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʑᶣ	ER	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʑᶣ	PHOIBLE	2	0.0001	2	0.0	0.0022	0.0006	1	0.1111
dʑᶣ	RA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʑᶣ	SAPHON	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʑᶣ	UPSID	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʑᶣ	jipa	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʑᶣ	lapsyd	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʒ	AA	105	0.0146	949	0.0081	0.5412	0.2727	7	0.7778
dʒ	EA	131	0.0085	949	0.0081	0.3619	0.2727	7	0.7778
dʒ	ER	0	0.0	949	0.0081	0.0	0.2727	7	0.7778
dʒ	PHOIBLE	347	0.0104	949	0.0081	0.386	0.2727	7	0.7778
dʒ	RA	0	0.0	949	0.0081	0.0	0.2727	7	0.7778
dʒ	SAPHON	47	0.0052	949	0.0081	0.1324	0.2727	7	0.7778
dʒ	UPSID	113	0.0081	949	0.0081	0.2511	0.2727	7	0.7778
dʒ	jipa	67	0.0109	949	0.0081	0.4558	0.2727	7	0.7778
dʒ	lapsyd	139	0.0076	949	0.0081	0.238	0.2727	7	0.7778
dʒʱ	AA	0	0.0	30	0.0003	0.0	0.0086	5	0.5556
dʒʱ	EA	7	0.0005	30	0.0003	0.0193	0.0086	5	0.5556
dʒʱ	ER	0	0.0	30	0.0003	0.0	0.0086	5	0.5556
dʒʱ	PHOIBLE	7	0.0002	30	0.0003	0.0078	0.0086	5	0.5556
dʒʱ	RA	0	0.0	30	0.0003	0.0	0.0086	5	0.5556
dʒʱ	SAPHON	0	0.0	30	0.0003	0.0	0.0086	5	0.5556
dʒʱ	UPSID	7	0.0005	30	0.0003	0.0156	0.0086	5	0.5556
dʒʱ	jipa	2	0.0003	30	0.0003	0.0136	0.0086	5	0.5556
dʒʱ	lapsyd	7	0.0004	30	0.0003	0.012	0.0086	5	0.5556
dʒʱː	AA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dʒʱː	EA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dʒʱː	ER	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dʒʱː	PHOIBLE	1	0.0	3	0.0	0.0011	0.0009	2	0.2222
dʒʱː	RA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dʒʱː	SAPHON	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dʒʱː	UPSID	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dʒʱː	jipa	2	0.0003	3	0.0	0.0136	0.0009	2	0.2222
dʒʱː	lapsyd	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dʒʲ	AA	1	0.0001	11	0.0001	0.0052	0.0032	6	0.6667
dʒʲ	EA	5	0.0003	11	0.0001	0.0138	0.0032	6	0.6667
dʒʲ	ER	0	0.0	11	0.0001	0.0	0.0032	6	0.6667
dʒʲ	PHOIBLE	2	0.0001	11	0.0001	0.0022	0.0032	6	0.6667
dʒʲ	RA	0	0.0	11	0.0001	0.0	0.0032	6	0.6667
dʒʲ	SAPHON	0	0.0	11	0.0001	0.0	0.0032	6	0.6667
dʒʲ	UPSID	1	0.0001	11	0.0001	0.0022	0.0032	6	0.6667
dʒʲ	jipa	1	0.0002	11	0.0001	0.0068	0.0032	6	0.6667
dʒʲ	lapsyd	1	0.0001	11	0.0001	0.0017	0.0032	6	0.6667
dʒʳ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʳ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʳ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʳ	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
dʒʳ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʳ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʳ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʳ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʳ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʷ	AA	1	0.0001	17	0.0001	0.0052	0.0049	3	0.3333
dʒʷ	EA	0	0.0	17	0.0001	0.0	0.0049	3	0.3333
dʒʷ	ER	0	0.0	17	0.0001	0.0	0.0049	3	0.3333
dʒʷ	PHOIBLE	14	0.0004	17	0.0001	0.0156	0.0049	3	0.3333
dʒʷ	RA	0	0.0	17	0.0001	0.0	0.0049	3	0.3333
dʒʷ	SAPHON	0	0.0	17	0.0001	0.0	0.0049	3	0.3333
dʒʷ	UPSID	2	0.0001	17	0.0001	0.0044	0.0049	3	0.3333
dʒʷ	jipa	0	0.0	17	0.0001	0.0	0.0049	3	0.3333
dʒʷ	lapsyd	0	0.0	17	0.0001	0.0	0.0049	3	0.3333
dʒʼ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʼ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʼ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʼ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʼ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʼ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʼ	UPSID	1	0.0001	1	0.0	0.0022	0.0003	1	0.1111
dʒʼ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒʼ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒː	AA	2	0.0003	25	0.0002	0.0103	0.0072	4	0.4444
dʒː	EA	2	0.0001	25	0.0002	0.0055	0.0072	4	0.4444
dʒː	ER	0	0.0	25	0.0002	0.0	0.0072	4	0.4444
dʒː	PHOIBLE	14	0.0004	25	0.0002	0.0156	0.0072	4	0.4444
dʒː	RA	0	0.0	25	0.0002	0.0	0.0072	4	0.4444
dʒː	SAPHON	0	0.0	25	0.0002	0.0	0.0072	4	0.4444
dʒː	UPSID	0	0.0	25	0.0002	0.0	0.0072	4	0.4444
dʒː	jipa	7	0.0011	25	0.0002	0.0476	0.0072	4	0.4444
dʒː	lapsyd	0	0.0	25	0.0002	0.0	0.0072	4	0.4444
dʒˠ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒˠ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒˠ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒˠ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒˠ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒˠ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒˠ	UPSID	1	0.0001	1	0.0	0.0022	0.0003	1	0.1111
dʒˠ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒˠ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̊	AA	0	0.0	8	0.0001	0.0	0.0023	1	0.1111
dʒ̊	EA	8	0.0005	8	0.0001	0.0221	0.0023	1	0.1111
dʒ̊	ER	0	0.0	8	0.0001	0.0	0.0023	1	0.1111
dʒ̊	PHOIBLE	0	0.0	8	0.0001	0.0	0.0023	1	0.1111
dʒ̊	RA	0	0.0	8	0.0001	0.0	0.0023	1	0.1111
dʒ̊	SAPHON	0	0.0	8	0.0001	0.0	0.0023	1	0.1111
dʒ̊	UPSID	0	0.0	8	0.0001	0.0	0.0023	1	0.1111
dʒ̊	jipa	0	0.0	8	0.0001	0.0	0.0023	1	0.1111
dʒ̊	lapsyd	0	0.0	8	0.0001	0.0	0.0023	1	0.1111
dʒ̟	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̟	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̟	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̟	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
dʒ̟	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̟	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̟	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̟	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̟	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
dʒ̺	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺ʷ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺ʷ	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
dʒ̺ʷ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺ʷ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺ʷ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺ʷ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺ʷ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺ʷ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̺ʷ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̻	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̻	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
dʒ̻	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̻	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̻	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̻	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̻	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̻	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʒ̻	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰ	jipa	1	0.0002	1	0.0	0.0068	0.0003	1	0.1111
dʰ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰː	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰː	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰː	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰː	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰː	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰː	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰː	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʰː	jipa	1	0.0002	1	0.0	0.0068	0.0003	1	0.1111
dʰː	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʱ	AA	0	0.0	41	0.0004	0.0	0.0118	7	0.7778
dʱ	EA	8	0.0005	41	0.0004	0.0221	0.0118	7	0.7778
dʱ	ER	0	0.0	41	0.0004	0.0	0.0118	7	0.7778
dʱ	PHOIBLE	12	0.0004	41	0.0004	0.0133	0.0118	7	0.7778
dʱ	RA	8	0.0019	41	0.0004	0.0816	0.0118	7	0.7778
dʱ	SAPHON	1	0.0001	41	0.0004	0.0028	0.0118	7	0.7778
dʱ	UPSID	4	0.0003	41	0.0004	0.0089	0.0118	7	0.7778
dʱ	jipa	4	0.0007	41	0.0004	0.0272	0.0118	7	0.7778
dʱ	lapsyd	4	0.0002	41	0.0004	0.0068	0.0118	7	0.7778
dʱː	AA	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʱː	EA	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʱː	ER	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʱː	PHOIBLE	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʱː	RA	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʱː	SAPHON	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʱː	UPSID	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʱː	jipa	3	0.0005	3	0.0	0.0204	0.0009	1	0.1111
dʱː	lapsyd	0	0.0	3	0.0	0.0	0.0009	1	0.1111
dʲ	AA	3	0.0004	75	0.0006	0.0155	0.0216	7	0.7778
dʲ	EA	20	0.0013	75	0.0006	0.0552	0.0216	7	0.7778
dʲ	ER	0	0.0	75	0.0006	0.0	0.0216	7	0.7778
dʲ	PHOIBLE	21	0.0006	75	0.0006	0.0234	0.0216	7	0.7778
dʲ	RA	0	0.0	75	0.0006	0.0	0.0216	7	0.7778
dʲ	SAPHON	10	0.0011	75	0.0006	0.0282	0.0216	7	0.7778
dʲ	UPSID	7	0.0005	75	0.0006	0.0156	0.0216	7	0.7778
dʲ	jipa	5	0.0008	75	0.0006	0.034	0.0216	7	0.7778
dʲ	lapsyd	9	0.0005	75	0.0006	0.0154	0.0216	7	0.7778
dʲʷ	AA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʲʷ	EA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʲʷ	ER	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʲʷ	PHOIBLE	2	0.0001	2	0.0	0.0022	0.0006	1	0.1111
dʲʷ	RA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʲʷ	SAPHON	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʲʷ	UPSID	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʲʷ	jipa	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʲʷ	lapsyd	0	0.0	2	0.0	0.0	0.0006	1	0.1111
dʳ	AA	2	0.0003	8	0.0001	0.0103	0.0023	2	0.2222
dʳ	EA	0	0.0	8	0.0001	0.0	0.0023	2	0.2222
dʳ	ER	0	0.0	8	0.0001	0.0	0.0023	2	0.2222
dʳ	PHOIBLE	6	0.0002	8	0.0001	0.0067	0.0023	2	0.2222
dʳ	RA	0	0.0	8	0.0001	0.0	0.0023	2	0.2222
dʳ	SAPHON	0	0.0	8	0.0001	0.0	0.0023	2	0.2222
dʳ	UPSID	0	0.0	8	0.0001	0.0	0.0023	2	0.2222
dʳ	jipa	0	0.0	8	0.0001	0.0	0.0023	2	0.2222
dʳ	lapsyd	0	0.0	8	0.0001	0.0	0.0023	2	0.2222
dʶ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʶ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʶ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʶ	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
dʶ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʶ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʶ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʶ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʶ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʷ	AA	2	0.0003	24	0.0002	0.0103	0.0069	6	0.6667
dʷ	EA	2	0.0001	24	0.0002	0.0055	0.0069	6	0.6667
dʷ	ER	0	0.0	24	0.0002	0.0	0.0069	6	0.6667
dʷ	PHOIBLE	17	0.0005	24	0.0002	0.0189	0.0069	6	0.6667
dʷ	RA	0	0.0	24	0.0002	0.0	0.0069	6	0.6667
dʷ	SAPHON	0	0.0	24	0.0002	0.0	0.0069	6	0.6667
dʷ	UPSID	1	0.0001	24	0.0002	0.0022	0.0069	6	0.6667
dʷ	jipa	1	0.0002	24	0.0002	0.0068	0.0069	6	0.6667
dʷ	lapsyd	1	0.0001	24	0.0002	0.0017	0.0069	6	0.6667
dʼ	AA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
dʼ	EA	1	0.0001	2	0.0	0.0028	0.0006	2	0.2222
dʼ	ER	0	0.0	2	0.0	0.0	0.0006	2	0.2222
dʼ	PHOIBLE	0	0.0	2	0.0	0.0	0.0006	2	0.2222
dʼ	RA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
dʼ	SAPHON	0	0.0	2	0.0	0.0	0.0006	2	0.2222
dʼ	UPSID	1	0.0001	2	0.0	0.0022	0.0006	2	0.2222
dʼ	jipa	0	0.0	2	0.0	0.0	0.0006	2	0.2222
dʼ	lapsyd	0	0.0	2	0.0	0.0	0.0006	2	0.2222
dʼkxʼ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʼkxʼ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʼkxʼ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʼkxʼ	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
dʼkxʼ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʼkxʼ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʼkxʼ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʼkxʼ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dʼkxʼ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˀ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˀ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˀ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˀ	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
dˀ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˀ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˀ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˀ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˀ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dː	AA	3	0.0004	42	0.0004	0.0155	0.0121	5	0.5556
dː	EA	2	0.0001	42	0.0004	0.0055	0.0121	5	0.5556
dː	ER	0	0.0	42	0.0004	0.0	0.0121	5	0.5556
dː	PHOIBLE	23	0.0007	42	0.0004	0.0256	0.0121	5	0.5556
dː	RA	0	0.0	42	0.0004	0.0	0.0121	5	0.5556
dː	SAPHON	2	0.0002	42	0.0004	0.0056	0.0121	5	0.5556
dː	UPSID	0	0.0	42	0.0004	0.0	0.0121	5	0.5556
dː	jipa	12	0.002	42	0.0004	0.0816	0.0121	5	0.5556
dː	lapsyd	0	0.0	42	0.0004	0.0	0.0121	5	0.5556
dˠ	AA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dˠ	EA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dˠ	ER	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dˠ	PHOIBLE	2	0.0001	3	0.0	0.0022	0.0009	2	0.2222
dˠ	RA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dˠ	SAPHON	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dˠ	UPSID	1	0.0001	3	0.0	0.0022	0.0009	2	0.2222
dˠ	jipa	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dˠ	lapsyd	0	0.0	3	0.0	0.0	0.0009	2	0.2222
dˡ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˡ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˡ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˡ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˡ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˡ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˡ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˡ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
dˡ	lapsyd	1	0.0001	1	0.0	0.0017	0.0003	1	0.1111
dˤ	AA	1	0.0001	14	0.0001	0.0052	0.004	6	0.6667
dˤ	EA	1	0.0001	14	0.0001	0.0028	0.004	6	0.6667
dˤ	ER	0	0.0	14	0.0001	0.0	0.004	6	0.6667
dˤ	PHOIBLE	2	0.0001	14	0.0001	0.0022	0.004	6	0.6667
dˤ	RA	0	0.0	14	0.0001	0.0	0.004	6	0.6667
dˤ	SAPHON	0	0.0	14	0.0001	0.0	0.004	6	0.6667
dˤ	UPSID	1	0.0001	14	0.0001	0.0022	0.004	6	0.6667
dˤ	jipa	2	0.0003	14	0.0001	0.0136	0.004	6	0.6667
dˤ	lapsyd	7	0.0004	14	0.0001	0.012	0.004	6	0.6667
dˤː	AA	1	0.0001	3	0.0	0.0052	0.0009	3	0.3333
dˤː	EA	0	0.0	3	0.0	0.0	0.0009	3	0.3333
dˤː	ER	0	0.0	3	0.0	0.0	0.0009	3	0.3333
dˤː	PHOIBLE	1	0.0	3	0.0	0.0011	0.0009	3	0.3333
dˤː	RA	0	0.0	3	0.0	0.0	0.0009	3	0.3333
dˤː	SAPHON	0	0.0	3	0.0	0.0	0.0009	3	0.3333
dˤː	UPSID	0	0.0	3	0.0	0.0	0.0009	3	0.3333
dˤː	jipa	1	0.0002	3	0.0	0.0068	0.0009	3	0.3333
dˤː	lapsyd	0	0.0	3	0.0	0.0	0.0009	3	0.3333
d̙ˤ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̙ˤ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̙ˤ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̙ˤ	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
d̙ˤ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̙ˤ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̙ˤ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̙ˤ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̙ˤ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̞	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̞	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̞	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̞	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
d̞	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̞	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̞	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̞	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̞	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̟	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̟	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̟	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̟	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
d̟	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̟	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̟	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̟	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̟	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
d̠	AA	0	0.0	13	0.0001	0.0	0.0037	3	0.3333
d̠	EA	0	0.0	13	0.0001	0.0	0.0037	3	0.3333
