ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	LongConsonants	LongVowels	Ratio	Phonemes
wirr1237-2724	Wirriyaraay	wirr1237	Pama-Nyungan	Australia	-29.9037	149.543	21	15	6	0	0	0	3	2.5	j k l̺ m n̪ n̺ p r̺ t̪ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
yuwa1242-2725	Yuwaalaraay	yuwa1242	Pama-Nyungan	Australia	-29.758184	147.923684	21	15	6	0	0	0	3	2.5	j k l̺ m n̪ n̺ p r̺ t̪ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
yuwa1243-2726	Yuwaalayaay	yuwa1243	Pama-Nyungan	Australia	-29.9037	149.543	21	15	6	0	0	0	3	2.5	j k l̺ m n̪ n̺ p r̺ t̪ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
dhud1236-2727	Dhudhuroa	dhud1236	Pama-Nyungan	Australia	-36.95881441	147.0450379	21	15	6	0	0	0	1	2.5	j k l̺ m n̪ n̺ p r̺ t̪ t̺ w ŋ ȵ ȶ ɹ̺ a aː e i o u
jand1248-2728	Jandai	jand1248	Pama-Nyungan	Australia	-27.87647555	152.4602773	19	13	6	0	0	0	3	2.1666666666666665	j k l̺ m n̺ p r̺ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
yaga1262-2730	Yagara	yaga1262	Pama-Nyungan	Australia	-27.87647555	152.4602773	19	13	6	0	0	0	3	2.1666666666666665	j k l̺ m n̺ p r̺ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
yaga1262-2731	Yagara	yaga1262	Pama-Nyungan	Australia	-27.87647555	152.4602773	19	13	6	0	0	0	3	2.1666666666666665	j k l̺ m n̺ p r̺ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
dyir1250-2732	Dyirbal	dyir1250	Pama-Nyungan	Australia	-17.4516	145.544	16	13	3	0	0	0	0	4.333333333333333	j k l̺ m n̺ p r̺ t̺ w ŋ ȵ ȶ ɹ̺ a i u
warr1255-2733	Warrgamay	warr1255	Pama-Nyungan	Australia	-18.5468	146.179	19	13	6	0	0	0	3	2.1666666666666665	j k l̺ m n̺ p r̺ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
kumb1268-2734	Kumbainggar	kumb1268	Pama-Nyungan	Australia	-29.8189	152.913	19	13	6	0	0	0	3	2.1666666666666665	j k l̺ m n̺ p r̺ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
kumb1268-2735	Kumbainggar	kumb1268	Pama-Nyungan	Australia	-29.8189	152.913	19	13	6	0	0	0	3	2.1666666666666665	j k l̺ m n̺ p r̺ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
yayg1236-2736	Yaygir	yayg1236	Pama-Nyungan	Australia	-29.686722970453	153.18784362556	20	14	6	0	0	0	3	2.3333333333333335	j k l̺ m n̺ p r̺ r̺͈ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
guwa1242-2737	Guwa	guwa1242	Pama-Nyungan	Australia	-21.35147706	142.5243782	23	20	3	0	0	0	0	6.666666666666667	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a i u
yand1251-2738	Yanda	yand1251	Pama-Nyungan	Australia	-21.23270508	140.5134756	24	21	3	0	0	0	0	7.0	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ɾ ʈ a i u
kalk1246-2739	Kalkutung	kalk1246	Pama-Nyungan	Australia	-21.0	139.5	26	20	6	0	0	0	3	3.3333333333333335	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i iː u uː
yala1262-2740	Yalarnnga	yala1262	Pama-Nyungan	Australia	-21.731	139.511	24	20	4	0	0	0	1	5.0	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i u
bayu1240-2741	Bayungu	bayu1240	Pama-Nyungan	Australia	-23.3809	114.108	26	20	6	0	0	0	3	3.3333333333333335	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i iː u uː
burd1238-2742	Burduna	burd1238	Pama-Nyungan	Australia	-22.9646	114.658	26	20	6	0	0	0	3	3.3333333333333335	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i iː u uː
dhal1245-2743	Dhalandji	dhal1245	Pama-Nyungan	Australia	-22.196	114.937	26	20	6	0	0	0	3	3.3333333333333335	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i iː u uː
djiw1241-2744	Djiwarli	djiw1241	Pama-Nyungan	Australia	-24.10724	116.98858	26	20	6	0	0	0	3	3.3333333333333335	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i iː u uː
dhar1247-2745	Dhargari	dhar1247	Pama-Nyungan	Australia	-24.0601	114.847	31	25	6	0	0	0	3	4.166666666666667	j k͈ k̚ l m n n̪ p͈ p̚ r t̪͈ t̪̚ t͈ t̚ w ŋ ȴ ȵ ȶ͈ ȶ̚ ɭ ɳ ɻ ʈ͈ ʈ̚ a aː i iː u uː
thii1234-2746	Thiin	thii1234	Pama-Nyungan	Australia	-23.71156576435	116.68011572516	26	20	6	0	0	0	3	3.3333333333333335	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i iː u uː
wari1262-2747	Wariyangga	wari1262	Pama-Nyungan	Australia	-24.353	116.927	26	20	6	0	0	0	3	3.3333333333333335	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i iː u uː
mith1236-2748	Mithaka	mith1236	Pama-Nyungan	Australia	-25.13606725	139.598447	29	26	3	0	0	0	0	8.666666666666666	j k͈ k̚ l l̪ m n n̪ p͈ p̚ r t̪͈ t̪̚ t͈ t̚ w ŋ ȴ ȵ ȶ͈ ȶ̚ ɭ ɳ ɻ ʈ͈ ʈ̚ a i u
dier1241-2749	Dieri	dier1241	Pama-Nyungan	Australia	-28.1667	138.0	25	22	3	0	0	0	0	7.333333333333333	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ɽ ɾ ʈ a i u
dira1238-2750	Dirari	dira1238	Pama-Nyungan	Australia	-28.7992	138.078	25	22	3	0	0	0	0	7.333333333333333	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ɽ ɾ ʈ a i u
kara1508-2751	Karangura	kara1508	Pama-Nyungan	Australia	-27.1797	138.701	25	22	3	0	0	0	0	7.333333333333333	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ɽ ɾ ʈ a i u
ngam1284-2752	Ngamini	ngam1284	Pama-Nyungan	Australia	-27.1797	138.701	25	22	3	0	0	0	0	7.333333333333333	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ɽ ɾ ʈ a i u
pirl1238-2753	Pirlatapa	pirl1238	Pama-Nyungan	Australia	-29.524	139.77	25	22	3	0	0	0	0	7.333333333333333	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ɽ ɾ ʈ a i u
yand1253-2754	Yandruwandha	yand1253	Pama-Nyungan	Australia	-28.4744	140.583	30	26	4	0	0	0	1	6.5	j k͈ k̚ l l̪ m n n̪ p͈ p̚ r t̪͈ t̪̚ t͈ t̚ w ŋ ȴ ȵ ȶ͈ ȶ̚ ɭ ɳ ɻ ʈ͈ ʈ̚ a aː i u
nhir1234-2755	Nhirrpi	nhir1234	Pama-Nyungan	Australia	-28.4744	140.583	29	26	3	0	0	0	0	8.666666666666666	j k͈ k̚ l l̪ m n n̪ p͈ p̚ r t̪͈ t̪̚ t͈ t̚ w ŋ ȴ ȵ ȶ͈ ȶ̚ ɭ ɳ ɻ ʈ͈ ʈ̚ a i u
yawa1258-2756	Yawarawarga	yawa1258	Pama-Nyungan	Australia	-26.7334	140.871	30	26	4	0	0	0	1	6.5	j k͈ k̚ l l̪ m n n̪ p͈ p̚ r t̪͈ t̪̚ t͈ t̚ w ŋ ȴ ȵ ȶ͈ ȶ̚ ɭ ɳ ɻ ʈ͈ ʈ̚ a aː i u
dier1241-2757	Dieri	dier1241	Pama-Nyungan	Australia	-28.1667	138.0	24	21	3	0	0	0	0	7.0	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ɾ ʈ a i u
punt1240-2758	Punthamara	punt1240	Pama-Nyungan	Australia	-27.33	143.0	21	18	3	0	0	0	0	6.0	j k l m n p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a i u
wong1246-2759	Wangkumara	wong1246	Pama-Nyungan	Australia	-29.2411	143.216	30	26	4	0	0	0	1	6.5	j k͈ k̚ l l̪ m n n̪ p͈ p̚ r t̪͈ t̪̚ t͈ t̚ w ŋ ȴ ȵ ȶ͈ ȶ̚ ɭ ɳ ɻ ʈ͈ ʈ̚ a aː i u
wong1246-2760	Wangkumara	wong1246	Pama-Nyungan	Australia	-29.2411	143.216	30	26	4	0	0	0	1	6.5	j k͈ k̚ l l̪ m n n̪ p͈ p̚ r t̪͈ t̪̚ t͈ t̚ w ŋ ȴ ȵ ȶ͈ ȶ̚ ɭ ɳ ɻ ʈ͈ ʈ̚ a aː i u
arab1267-2761	Arabana	arab1267	Pama-Nyungan	Australia	-28.705	135.449	24	21	3	0	0	0	0	7.0	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ɾ ʈ a i u
wang1290-2762	Wangganguru	wang1290	Pama-Nyungan	Australia	-25.8148	135.941	24	21	3	0	0	0	0	7.0	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ɾ ʈ a i u
pitt1247-2763	Pitta Pitta	pitt1247	Pama-Nyungan	Australia	-22.7952	139.983	26	21	5	0	0	0	1	4.2	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ɾ ʈ a aː i o u
wang1289-2764	Wanggamala	wang1289	Pama-Nyungan	Australia	-24.7022	137.433	26	21	5	0	0	0	1	4.2	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ɾ ʈ a aː i o u
kuun1236-2765	Kuungkari of Barcoo River	kuun1236	Pama-Nyungan	Australia	-24.75108713	143.5365228	25	19	6	0	0	0	3	3.1666666666666665	j k l m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i iː u uː
pirr1240-2766	Pirriya	pirr1240	Pama-Nyungan	Australia	-25.48006595	142.5485119	24	19	5	0	0	0	2	3.8	j k l m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i iː u
kala1380-2767	Kalali	kala1380	Pama-Nyungan	Australia	-29.2411	143.216	21	18	3	0	0	0	0	6.0	j k l m n p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a i u
badi1246-2768	Badimaya	badi1246	Pama-Nyungan	Australia	-29.0647	117.246	23	20	3	0	0	0	0	6.666666666666667	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a i u
malg1242-2769	Malgana	malg1242	Pama-Nyungan	Australia	-26.211	114.245	26	20	6	0	0	0	3	3.3333333333333335	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i iː u uː
nhan1238-2770	Nhanda	nhan1238	Pama-Nyungan	Australia	-27.42523643	114.2680442	32	26	6	0	0	0	3	4.333333333333333	j k͈ k̚ l l̪ m n n̪ p͈ p̚ t̪͈ t̪̚ t͈ t̚ w ŋ ȴ ȵ ȶ͈ ȶ̚ ɭ ɳ ɻ ʈ͈ ʈ̚ ʔ a aː i iː u uː
waja1257-2771	Wajarri	waja1257	Pama-Nyungan	Australia	-28.1761	117.153	26	20	6	0	0	0	3	3.3333333333333335	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i iː u uː
ying1247-2772	Yinggarda	ying1247	Pama-Nyungan	Australia	-25.4446	115.58	26	20	6	0	0	0	3	3.3333333333333335	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː i iː u uː
cola1237-2773	Colac	cola1237	Pama-Nyungan	Australia	-38.471266	143.422444	22	17	5	0	0	0	0	3.4	j k l m n p r t w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a e i o u
daun1234-2774	Daungwurrung	daun1234	Pama-Nyungan	Australia	-37.64264501	145.5879962	23	20	3	0	0	0	0	6.666666666666667	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a i u
woiw1237-2775	Woiwurrung-Thagungwurrung	woiw1237	Pama-Nyungan	Australia	-37.64264501	145.5879962	23	20	3	0	0	0	0	6.666666666666667	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a i u
wath1238-2776	Wathawurrung	wath1238	Pama-Nyungan	Australia	-37.68777565	144.1013148	23	20	3	0	0	0	0	6.666666666666667	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a i u
woiw1237-2777	Woiwurrung-Thagungwurrung	woiw1237	Pama-Nyungan	Australia	-37.64264501	145.5879962	23	20	3	0	0	0	0	6.666666666666667	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a i u
yari1243-2778	Yari-Yari	yari1243	Pama-Nyungan	Australia	-34.190056	142.273631	23	20	3	0	0	0	0	6.666666666666667	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a i u
ladj1234-2779	Ladji Ladji	ladj1234	Pama-Nyungan	Australia	-34.13829932	143.6694397	21	17	4	0	0	0	0	4.25	j k l m n n̪ p r t t̪ w ŋ ȵ ȶ ɭ ɳ ʈ a e i u
madh1244-2780	Madhi Madhi	madh1244	Pama-Nyungan	Australia	-34.5	143.5	20	16	4	0	0	0	0	4.0	j k l l̪ m n n̪ p r t t̪ w ŋ ɭ ɳ ʈ a e i u
wadi1260-2781	Wadi Wadi	wadi1260	Pama-Nyungan	Australia	-34.13829932	143.6694397	21	17	4	0	0	0	0	4.25	j k l m n n̪ p r t t̪ w ŋ ȵ ȶ ɭ ɳ ʈ a e i u
west2443-2782	Western Victoria	west2443	Pama-Nyungan	Australia	-34.13829932	143.6694397	21	17	4	0	0	0	0	4.25	j k l m n p r t w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a e i u
djad1246-2783	Djadjawurrungic	djad1246	Pama-Nyungan	Australia	-34.13829932	143.6694397	21	17	4	0	0	0	0	4.25	j k l m n p r t w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a e i u
nari1241-2784	Nari Nari	nari1241	Pama-Nyungan	Australia	-34.13829932	143.6694397	23	18	5	0	0	0	0	3.6	j k l m n n̪ p r t t̪ w ŋ ȵ ȶ ɭ ɳ ɻ ʈ a e i o u
djab1234-2785	Djabwurrung	djab1234	Pama-Nyungan	Australia	-34.13829932	143.6694397	21	17	4	0	0	0	0	4.25	j k l m n p r t w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a e i u
wemb1241-2786	Wemba Wemba	wemb1241	Pama-Nyungan	Australia	-35.445	144.09	22	16	6	0	0	0	0	2.6666666666666665	j k l m n p r t t̪ w ŋ ȵ ȶ ɳ ɻ ʈ a e i o u ə
wotj1234-2787	Wotjobaluk	wotj1234	Pama-Nyungan	Australia	-34.13829932	143.6694397	19	15	4	0	0	0	0	3.75	j k l m n p r t w ŋ ȵ ȶ ɳ ɻ ʈ a e i u
gana1268-2788	Birrdhawal	gana1268	Pama-Nyungan	Australia	-37.05	148.93	25	17	8	0	0	0	4	2.125	j k l m n n̪ p r t t̪ w ŋ ȵ ȶ ɳ ɻ ʈ a aː e eː i iː u uː
