ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	Consonantal	Vocalic	Ratio	Phonemes
kele1255-1337	Kele-Foma	kele1255	Atlantic-Congo	Africa	0.36906	24.3098	30	21	7	0	0	21	7	3.0	⁴ ² a b d e ɛ f gb i j k kp l m ⁿb n ⁿd ɲ ŋ ⁿg ⁿk o ɔ p s t u w χ
leng1258-1338	Lengola	leng1258	Atlantic-Congo	Africa	-1.95874	25.3343	32	24	5	0	0	24	5	4.8	⁴ ³ ² a b ɓ d dʒ ɗ e f g gb i j ʄ k kp l m n ɲ o p s t tʃ u v ⱱ ⱱ̟ w
keli1248-1339	Keliko	keli1248	Central Sudanic	Africa	3.56039	30.556	45	35	6	1	0	36	6	5.833333333333333	⁴ ³ ² a b ɓ d dʒ ɖʳ ɗ e ɛ f g gb h i j jˀ k kp l m ⁿb ⁿv n ⁿd ⁿz ɲ ⁿɖʳ ŋ ⁿg ⁿgb o p r s t tʃ ʈʳ u v w z ʔ
wong1247-1340	Wongo	wong1247	Atlantic-Congo	Africa	-5.73837	20.5054	24	15	7	0	0	15	7	2.142857142857143	⁴ ² a b d dz e ɛ i j k m n ɲ ŋ o ɔ p s t ts u ɰ w
mwal1237-1341	Mwali Comorian	mwal1237	Atlantic-Congo	Africa	-12.3164	43.741	24	19	5	0	0	19	5	3.8	a b ɓ d dz dʒ ɗ e f g i j k m n ɲ o p ʃ tʳ ts u v w
afar1241-1342	Afar	afar1241	Afro-Asiatic	Africa	12.2281	41.8083	27	17	10	0	0	17	10	1.7	a b d ɖ e eː f g h ħ i iː j k l m n o oː r s t u uː ʌ w ʕ
mund1325-1343	Mundang	mund1325	Atlantic-Congo	Africa	9.83195	14.4751	67	36	27	1	0	37	27	1.3333333333333333	⁴ ³ ² a ã aː ãː b ɓ d dʒ ɗ e eː ə ɛː f g gb h i ĩ iː ĩː ɪ ɪ̃ ɪː ɪ̃ː j jˀ k kp l m ⁿb mˀ n ⁿd ⁿdʒ nˀ ŋ ⁿg ⁿgb o oː ɔ ɔː ɔ̃ː p r s ʃ t tʃ u uː ũː ʊ ʊː ʊ̃ː v ⱱ w wˀ z ʒ ʔ
mono1269-1344	Mono (Cameroon)	mono1269	Atlantic-Congo	Africa	8.78372	14.2254	62	34	24	1	0	35	24	1.4166666666666667	⁴ ³ ² a ã aː ãː b ɓ d dʒ ɗ e ẽ eː ẽː ɛː ɛ̃ː f g gb h i ĩ iː ĩː j jˀ k kp l m ⁿb mˀ n ⁿd ⁿdʒ nˀ ŋ ⁿg ⁿgb o õ oː ɔ ɔː ɔ̃ː p r s t tʃ u ũ uː ũː v ⱱ w wˀ z ʔ
tupu1244-1345	Tupuri	tupu1244	Atlantic-Congo	Africa	10.0144	14.8697	56	28	24	0	0	28	24	1.1666666666666667	⁴ ³ ² ²³ a ã aː ãː b ɓ d dʒ ɗ e ẽ eː ẽː ɛː ɛ̃ː f g h i ĩ iː ĩː j k l m ⁿb n ⁿd ⁿdʒ ŋ ⁿg o õ oː ɔ ɔː ɔ̃ː p r s t tʃ u ũ uː ũː v ⱱ w z ʔ
kuoo1238-1346	Kuo	kuoo1238	Atlantic-Congo	Africa	7.97771	15.4843	56	28	24	1	0	29	24	1.1666666666666667	⁴ ³ ² a ã aː ãː b ɓ d ɗ e ẽ eː ẽː ɛː ɛ̃ː f g gb h i ĩ iː ĩː j jˀ k kp l m ⁿb n ⁿd ⁿdʒ ŋ ⁿg ⁿgb o õ oː ɔ ɔː ɔ̃ː p r s t u ũ uː ũː v ⱱ w z
kare1338-1347	Kare (Central African Republic)	kare1338	Atlantic-Congo	Africa	7.05641	15.2207	57	29	24	1	0	30	24	1.2083333333333333	⁴ ³ ² a ã aː ãː b ɓ d dʒ ɗ e ẽ eː ẽː ɛː ɛ̃ː f g gb h i ĩ iː ĩː j k kp l m ⁿb n ⁿd ⁿdʒ ŋ ⁿg ⁿgb o õ oː ɔ ɔː ɔ̃ː p r s t u ũ uː ũː v ⱱ w z ʔ
ndai1238-1348	Ndai	ndai1238	Atlantic-Congo	Africa	8.09039	14.2888	57	31	22	1	0	32	22	1.4090909090909092	⁴ ³ ² a ã aː ãː b ɓ d dʒ ɗ e ẽ eː ɛː f g gb h i ĩ iː ĩː j k kp l m ⁿb n ⁿd ⁿdʒ ŋ ⁿg ⁿgb o õ oː ɔ ɔː ɔ̃ː p r s ʃ t tʃ u ũ uː ũː v ⱱ w z ʔ
bamb1262-1349	Bambassi	bamb1262	Blue Nile Mao	Africa	9.82554	34.6522	36	23	10	0	0	23	10	2.3	⁴ ³ ² a aː b d e eː g h i iː j k kʼ l m n ŋ o oː p pʼ r s ʃ t tsʼ tʃ tʼ u uː w z ʔ
tigr1271-1350	Tigrinya	tigr1271	Afro-Asiatic	Africa	15.3359	38.9266	39	32	7	0	0	32	7	4.571428571428571	a b cʼ d dʒ e f g h ħ i ɨ j k l m n ɲ o p pʼ q qʼ ɾ s sʼ ʃ t tʃ tʼ u v ʌ w x z ʒ ʔ ʕ
kara1483-1351	Karamojong	kara1483	Nilotic	Africa	2.45157	34.2761	66	21	39	0	0	21	39	0.5384615384615384	⁴ ⁴² ³ ³² ² ²³ a a̤ aː ɑ ɑ̤ ɑː b d ð dz e e̤ eː ɛ ɛ̤ ɛː g ɣ i i̤ iː ɪ ɪ̤ ɪː j k l m n ɲ ŋ o o̤ oː œ œ̤ œː ɔ ɔ̤ ɔː ɵ ɵ̤ ɵː p r s t ts u ṳ uː ʊ ʊ̤ ʊː w y y̤ yː z ʔ
gwan1268-1352	Gwandara	gwan1268	Afro-Asiatic	Africa	9.20464	7.49931	46	28	10	0	0	28	10	2.8	⁴ ⁴³ ⁴² ³ ³² ² ²⁴ ²³ a ã b bʷ d dʒ e ẽ g gb gʲ gʷ h hʷ i ĩ j k kʲ kp kʷ l m n o õ p pʲ ɾ s ʃ t tʃ tʃʷ u ũ w z
gwan1268-1353	Gwandara	gwan1268	Afro-Asiatic	Africa	9.20464	7.49931	52	32	12	0	0	32	12	2.6666666666666665	⁴ ⁴³ ⁴² ³ ³² ² ²⁴ ²³ a ã b bʷ ç d dʒ e ẽ ə f g gb gʲ gʷ h hʷ i ĩ ɨ j k kʲ kp kʷ l m n ŋ o õ p ɾ s ʃ t tʃ tʃʷ tʷ u ũ w z ʔ
gwan1268-1354	Gwandara	gwan1268	Afro-Asiatic	Africa	9.20464	7.49931	48	28	12	0	0	28	12	2.3333333333333335	⁴ ⁴³ ⁴² ³ ³² ² ²⁴ ²³ a ã b bʷ d e ẽ ə ə̃ f fʷ g gb gʲ gʷ h i ĩ j k kʲ kp kʷ l m mʷ n o õ p ɾ s sʷ ʃ t u ũ w z ʒ
gwan1268-1355	Gwandara	gwan1268	Afro-Asiatic	Africa	9.20464	7.49931	64	35	21	0	0	35	21	1.6666666666666667	⁴ ⁴³ ⁴² ³ ³² ² ²⁴ ²³ a ã aː ãː b bʲ bʷ d dʒ e eː ẽː ə əː ə̃ː f fʷ g gb gʲ gʷ h i ĩ iː ĩː ɨ j k kʲ kp kʷ l m mʷ n ŋ o õ oː p pʷ ɾ s ʃ t ts tsʷ tʃ u ũ uː w x xʷ z
gwan1268-1356	Gwandara	gwan1268	Afro-Asiatic	Africa	9.20464	7.49931	48	28	12	0	0	28	12	2.3333333333333335	⁴ ⁴³ ⁴² ³ ³² ² ²⁴ ²³ a ã b d dʒ e ẽ ə ə̃ f g gb gʲ gʷ h i ĩ j k kʲ kp kʷ l m mʷ n o õ p ɾ s ʃ t ts tsʷ tʃ u ũ w z
gwan1268-1357	Gwandara	gwan1268	Afro-Asiatic	Africa	9.20464	7.49931	65	43	14	0	0	43	14	3.0714285714285716	⁴ ⁴³ ⁴² ³ ³² ² ²⁴ ²³ a ã b bʲ bʷ ç d dʒ e ẽ ə ə̃ f fʲ fʷ g gb gʲ gᶣ gʷ ɣ i ĩ ɨ ɨ̃ j k kʲ kp kᶣ kʷ l m mʷ n ŋ o õ p pʷ rᶣ ɾ s ʃ t ts tsʷ tʃ tʃʷ tʷ u ũ ɥ w x xʷ ʔ
avik1243-1358	Avikam	avik1243	Atlantic-Congo	Africa	5.15838	-5.2529	34	25	6	0	0	25	6	4.166666666666667	⁴ ⁴² ² a b ɓ d dʒ e f g gb ɣ i kp l m n ɲ ŋ ŋm o ɔ p r s ʃ t tʃ u v w z ʒ
shil1265-1359	Shilluk	shil1265	Nilotic	Africa	9.85472	31.7926	54	25	22	0	4	25	26	1.1363636363636365	⁴ ³ ² a aː aɪ au ɑ ɑː b b̪ d ð e e̥ eː e̥ː eɪ ɛ ɛː f g ɣ h i iː ɪ ɪː j ɟʝ k l m ɱ n ɲ ŋ o oː ɔ ɔː ɔɪ p p̪ ɹ t tɕ u uː ʊ ʊː w x θ
haio1238-1360	Hai//om	haio1238	Khoe-Kwadi	Africa	-19.7637	17.0299	29	24	5	0	0	24	5	4.8	a b d dʒ e g h ħ i j k ǀ ǁ ǂ ǃ l m n o p r s t tʃ u w x z ʔ
pero1241-1361	Pero	pero1241	Afro-Asiatic	Africa	9.62092	11.044	30	18	10	0	0	18	10	1.8	⁴ ² a aː b ɓ c d ɗ e eː g i iː j ɟ k l m n ŋ o oː p r t u uː w ʔ
bora1271-1362	Borana-Arsi-Guji Oromo	bora1271	Afro-Asiatic	Africa	1.05676	37.882	36	26	10	0	0	26	10	2.6	a aː b c cʼ d ᶑʼ e eː f g h i iː j ɟ k kʼ l m n ɲ o oː p pʼ r s ʃ t tʼ u uː w z ʔ
hadi1240-1363	Hadiyya	hadi1240	Afro-Asiatic	Africa	7.57377	37.7577	56	46	10	0	0	46	10	4.6	a aː b bː c cː cʼ cʼː d dː ᶑʼ ᶑʼː e eː f fː g gː h hː i iː j jː ɟ ɟː k kː kʼ kʼː l lː m mː n nː o oː pʼ pʼː r rː s sː ʃ ʃː t tː tʼ tʼː u uː w wː ʔ ʔː
wola1242-1364	Wolaytta	wola1242	Ta-Ne-Omotic	Africa	6.32668	37.7537	48	38	10	0	0	38	10	3.8	a aː bʷ c cː cʼ cʼː d dː ᶑʼ e eː fʷ gʷ h hː hʷ i iː ɟ ɟː k kː kʷ kʼʷ kʼ kʼː mʷ o oː p pː pʼ pʼː s sː ʃ ʃː t tː tʼ tʼː u uː z zː ʔ ʔː
kuny1238-1365	Kunyi	kuny1238	Atlantic-Congo	Africa	-3.69702	12.5197	55	44	7	0	0	44	7	6.285714285714286	⁴ ⁴² ² ²⁴ a bʲ bʷ d dʷ dʒ e f g gʷ h i ɪ j k kʷ m ⁿb ⁿbʷ mʲ ⁿp mʷ n ⁿd ⁿdʷ ⁿdʒ ⁿs ⁿt ⁿtʃ ⁿtʃʷ ⁿtʷ ɲ ⁿg ⁿgʷ ⁿk o p r rʲ rʷ s sʷ ʃ ʃʷ t tʃ tʷ u ʊ w β
otuh1238-1366	Otuho	otuh1238	Nilotic	Africa	4.16379	32.6641	56	33	20	0	0	33	20	1.65	⁴ ³ ² a aː b d e eː ɛ ɛː f g ɣ h ɦ i iː ɪ ɪː j jː ɟ k l lː m n nː ɲ ŋ o oː ɔ ɔː p ɸ r ɺ ɾ s t̪ tʃ u uː ʊ ʊː v ʌ ʌː w wː x ʔ β θ
masa1299-1367	Masaaba	masa1299	Atlantic-Congo	Africa	1.05906	34.2829	63	51	12	0	0	51	12	4.25	a ã aː b d dʒ e eː ɛ̃ f fʷ g gʷ h i iː j k kʲ kʷ l m ⁿb mʲ ⁿp mʷ ⁿf ⁿv n ⁿd nʲ ⁿs ⁿsʷ ⁿt ⁿz ɲ ɲʷ ŋ ⁿg ⁿk ⁿkʷ o oː p pʷ r rʲ rʷ s sʲ sʷ t tʲ tʃ tʃʲ tʷ u uː v vʲ vʷ w z
kamw1239-1368	Kamwe	kamw1239	Afro-Asiatic	Africa	10.646	13.5136	35	26	7	0	0	26	7	3.7142857142857144	⁴ ² a b ɓ d dz ɗ e ɛ ɘ f g ɣ i j k l ɬ ɮ m n ŋ o p r s t ts u v w x z ʔ
many1261-1369	Manya	many1261	Mande	Africa	8.56186	-9.44257	27	18	7	0	0	18	7	2.5714285714285716	⁴ ² a b dʒ ɖ e ɛ f g gb i j k l m n ɲ o ɔ p s t u v w z
saya1246-1370	Saya	saya1246	Afro-Asiatic	Africa	9.69441	9.71748	54	39	12	0	0	39	12	3.25	⁴ ³ ² a aː b ɓ d dz dʒ ɗ e eː ə ɘː f g gʲ i iː j k kʲ l ɬ ɮ m m̩ ⁿb n n̩ ⁿd ⁿdz ⁿdʒ ɳ ŋ ŋ̍ ⁿg ⁿgʲ o oː p r s ʃ t ts tʃ u uː v w z ʒ
njeb1242-1371	Njebi	njeb1242	Atlantic-Congo	Africa	-2.18115	12.7063	34	24	8	0	0	24	8	3.0	⁴ ² a b d e ə ɛ f i j k l m ⁿb ⁿv n ⁿd ⁿz ɲ ŋ ⁿg o ɔ p pf ɾ s ʃ t ts u x β
tada1238-1372	Tadaksahak	tada1238	Songhay	Africa	16.685	2.32653	70	59	11	0	0	59	11	5.363636363636363	a aː b bː d dː dʒ dʒː dˤ dˤː e eː ə f g gː ɣ h ħ hː i iː j jː k kː l lː lˤ lˤː m mː n nː nˤ nˤː ŋ ŋː o oː q qː r rˤ ɾ ɾˤ s sˤ sˤː ʃ ʃː t tː tʃ tʃː tˤ tˤː u uː w wː x xː z zː zˤ zˤː ʒ ʒː ʕ
kamb1316-1373	Kambaata	kamb1316	Afro-Asiatic	Africa	7.37582	37.9088	59	49	10	0	0	49	10	4.9	a aː b bː d dː dʒ dʒː e eː f fː g gː h i iː j jː k kː kʼ kʼː l lː lʼ lʼː m mː n nː ɲ o oː pʼ pʼː r rː rʼ rʼː s sː ʃ t tː tʃ tʃː tʃʼ tʃʼː tʼ tʼː u uː w wː z zː ʒ ʔ
otor1240-1374	Otoro	otor1240	Heibanic	Africa	11.1187	30.573	44	30	9	0	5	30	14	3.3333333333333335	a ai au b c d d̪ ð dʳ ɗ e̝ ei ə ɛ ɜ g gʷ i j ɟ k kʷ l lː m n ɲ ŋ ŋʷ o ou ɔ ɔi p r rː ɽ t t̪ tʳ u v w β
tira1254-1375	Tira	tira1254	Heibanic	Africa	11.0963	30.8092	42	26	10	0	6	26	16	2.6	a ai au b c d d̪ ð dʳ e e̝ ei ə ɛ ɜ g i j ɟ k l m n ɲ ŋ o oi ou ɔ ɔi p r ɽ ʂ t t̪ tʳ ʈ u v w θ
nyam1285-1376	Nyam	nyam1285	Afro-Asiatic	Africa	9.18024	10.83652	56	38	14	1	0	39	14	2.7142857142857144	⁴ ⁴² ² a aː b ɓ d dʲ dʒ ɗ e eː ɛ ɛː f g gb ɠɓ gʷ h hʷ i iː j k kʲ kp kʷ l m ⁿb ⁿɓ n ⁿd ⁿdʒ ⁿɗ ⁿz ɲ ŋ ⁿg ⁿgʷ o oː ɔ ɔː p r ʃ t tʃ u uː w x ʔ
mawa1270-1378	Mawa (Chad)	mawa1270	Afro-Asiatic	Africa	11.7461	18.2999	33	24	6	0	0	24	6	4.0	⁴ ³ ² a b ɓ c d ɗ e ɘ f g h i j ɟ k l m n ɲ ŋ o p ɾ s t u w z ʔ ˀw
huaa1248-1379	East Taa	huaa1248	Tuu	Africa	-24.20022	20.79583	150	75	25	44	3	119	28	3.0	⁴ ³ ² a ã a̤ a̰ aɛ aˤ b d d̪ dʱ d̪ʱ dʶ d̪ʶ dʼkxʼ d̪ʼkxʼ e ẽ e̤ ḛ eˤ f g gʱ gʼkxʼ gǀ gǀkʰ gǀkxʼ gǀx gǁ gǁkʰ gǁkxʼ gǁx gǂ gǂkʰ gǂkxʼ gǂx gǃ gǃkʰ gǃkxʼ gǃx gʘ gʘkʰ gʘkxʼ gʘx ɢ ɢʱ gǀqʰ gǁqʰ gǃqʰ h i ĩ i̤ ḭ iˤ ɟ k kʰ kxʼ kʼ ǀ ǀh ǀʰ ǀkxʼ ǀx ǀʔ ǁ ǁh ǁʰ ǁkxʼ ǁx ǁʔ ǂ ǂh ǂʰ ǂkxʼ ǂx ǂʔ ǃ ǃh ǃʰ ǃkxʼ ǃx ǃʔ ʘ ʘh ʘʰ ʘkxʼ ʘx ʘʔ l m n̪ ɲ ŋǀ ŋ̊ǀ ŋǁ ŋ̊ǁ ŋǂ ŋ̊ǂ ŋǃ ŋ̊ǃ ŋʘ ŋ̊ʘ o õ o̤ o̰ oɛ oˤ p pʰ pʼkxʼ ɸ q qʰ qʼ ǀʼ ǂʼ ǃʼ ʘʼ s t t̪ tʰ t̪ʰ tʶ t̪ʶ tʼ t̪ʼ tʼkxʼ t̪ʼkxʼ u ũ ṳ ṵ uɛ uˤ x ʔ ˀŋǀ ˀŋǁ ˀŋǂ ˀŋǃ ˀŋʘ ˀm ˀn
koal1240-1380	Koalib-Rere	koal1240	Heibanic	Africa	11.69648	30.47166	45	29	16	0	0	29	16	1.8125	a aː ɐ ɐː b c d̪ ɗ e eː ɛ ɛː f g i iː j ɟ k kʷ l̪ m ⁿb n̪ ⁿd̪ ɲ ⁿɟ ⁿɖ ŋ ⁿg ⁿgʷ ŋʷ o oː ɔ ɔː p r̪ ɽ ʃ t̪ ʈ u uː w
kagu1239-1381	Kagulu	kagu1239	Atlantic-Congo	Africa	-6.38204	37.0534	31	26	5	0	0	26	5	5.2	a b d dʒ e f g h i j k l m m̥ ⁿb n n̥ ⁿd ⁿdʒ ɲ ŋ ŋ̊ ⁿg o p s ʃ t tʃ u w
ghom1247-1384	Ghomálá'	ghom1247	Atlantic-Congo	Africa	5.39619	10.352	59	36	18	0	0	36	18	2.0	⁴ ⁴² ³ ² ²⁴ a aː ɐ ɐː b bv bβ ɕ d dð dz dʒ e ə ɛ ɛː f g ɣ h i iː j k l m n ɲ ŋ o oː ɔ ɔː p pf pɸ s ʃ t ts tʃ tθ u uː ʉ ʉː ɥ v w x z ʒ ʔ χ
teee1242-1386	Tee	teee1242	Atlantic-Congo	Africa	4.73213	7.37553	38	23	12	0	0	23	12	1.9166666666666667	⁴ ³ ² a ã b d e ẽ ɛ g gb gʷ i ĩ j j̊ k kp kʷ l l̥ n n̥ ɲ ŋʷ o õ ɔ p ɹ s t u ũ w ʍ z
kips1239-1387	Kipsigis	kips1239	Nilotic	Africa	-0.35774	35.258532	37	14	19	0	0	14	19	0.7368421052631579	⁴ ⁴² ² ²⁴ a aː ɑ ɑː ç e eː ɛ ɛː h i ɪ ɪː kʰ l m n ɲ ŋ o oː ɔ ɔː p r s tʰ tʃ u uː ʊ ʊː w
pang1287-1388	Pangwa	pang1287	Atlantic-Congo	Africa	-9.96782	34.8039	35	23	12	0	0	23	12	1.9166666666666667	a aː ɓ ɗ e eː ə əː f h i iː j k l m ⁿb n ⁿd ⁿdʒ ɲ ŋ ⁿg o oː pʰ s ʃ tɕ tʰ tʃ u uː x β
holo1240-1389	Holoholo	holo1240	Atlantic-Congo	Africa	-5.37545	28.3274	26	17	7	0	0	17	7	2.4285714285714284	⁴ ² a b d dʒ e f g i ɪ j k l̪ m n̪ ɲ ŋ o p ɸ ʃ t̪ u ʊ w
buli1254-1390	Buli (Ghana)	buli1254	Atlantic-Congo	Africa	10.5763	-1.26748	46	23	13	0	0	23	13	1.7692307692307692	⁴ ⁴³ ⁴² ³ ³⁴³ ³² ³²³ ² ²⁴ ²³ a aː b d dʒ e eː ɘ f g gb i iː j k kp l m n ɲ ŋ ŋm o ø oː øː p r s t tʃ u uː v w z
bala1302-1391	Balanta-Ganja	bala1302	Atlantic-Congo	Africa	12.5382	-15.6658	50	32	14	1	0	33	14	2.2857142857142856	⁴ ³ ² a aː b dʒ ɗ e eː ɛ ɛː f g gb i iː j k kp l m ⁿb ⁿf n ⁿd ⁿdʒ ⁿs ⁿt ⁿθ ɲ ŋ ⁿg ŋʱ ⁿgb ŋʷ o oː ɔ ɔː p r ʃ tʰ tʃ u uː w ʔ θ
nyam1277-1392	Nyambo	nyam1277	Atlantic-Congo	Africa	-1.6096	30.9156	33	20	10	0	0	20	10	2.0	⁴ ⁴² ² a aː b d dʒ e eː f g h i iː j k m ɱ n ɲ ŋ o oː p r s t tʃ u uː w z
dann1241-1393	Dan	dann1241	Mande	Africa	7.22812	-8.24535	92	44	40	0	0	44	40	1.1	⁵ ⁵²³ ⁴ ³ ³⁵² ³² ² ¹ a ã aː ãː æ æ̃ æː æ̃ː ɒ ɒ̃ ɒː ɒ̃ː b bʲ ɓ ɓʲ d dʲ ɗ ɗʲ ᶑ e eː ə ə̃ əː ə̃ː ɛ ɛ̃ ɛː ɛ̃ː f fʲ g gb gbʲ gʲ gʷ i ĩ iː ĩː ɨ ɨː j k kʲ kp kpʲ kʷ l m mʲ n nʲ nʷ ɲ ŋ o oː ɔ ɔ̃ ɔː ɔ̃ː ɵ ɵː p pʲ s sʲ sʷ t tʲ u ũ uː ũː v vʲ w wʲ z zʲ zʷ
poko1263-1394	Pökoot	poko1263	Nilotic	Africa	1.57023	35.2318	39	17	19	0	0	17	19	0.8947368421052632	⁴ ³ ² a a̤ aː b d e e̤ eː ə ɛ ɛː g i i̤ iː j k l m n ɲ ŋ o o̤ oː ɔ ɔː p r s t tʃ u uː w x
afri1274-1395	Afrikaans	afri1274	Indo-European	Africa	-22.0	30.0	39	16	16	0	7	16	23	1.0	a aː ai b d eɘ ɛ ɛː ɘi f ɦ i iː ɪ̝ ɪ̝ː j k l m n ŋ œ œː œi œu oɘ øɘ ɔ ɔː p r s t u uː v x y yː
argo1244-1396	Argobba	argo1244	Afro-Asiatic	Africa	10.6596	39.756	38	30	8	0	0	30	8	3.75	a aː b d dʒ e f g gʷ h hʷ i ɨ j kʰ kʷ kʼʷ kʼ l m n ɲ o pʰ pʼ ɽ s ʃ tʰ tʃ tʃʼ tʼ u ʌ w z ʒ ʔ
hara1271-1397	Harari	hara1271	Afro-Asiatic	Africa	9.30485	42.1332	34	25	9	0	0	25	9	2.7777777777777777	a aː cç cçʼ d e eː f g ɣ hʼ i iː j ɟʝ k l m n ɲ o oː p q r s ʃ t tʼ u w x z ʔ
nzim1238-1399	Nzima	nzim1238	Atlantic-Congo	Africa	5.1785	-2.81123	40	24	14	0	0	24	14	1.7142857142857142	⁴ ² a ã b cç cçʷ d̪ e ɛ f g gʷ h i ĩ ɪ ɪ̃ j ɟʝ ɟʝʷ k kp l m n ɲ ɲʷ ŋ o ɔ s ʃ ʃʷ t̪ u ũ ʊ ʊ̃ w
ahan1243-1400	Ahanta	ahan1243	Atlantic-Congo	Africa	4.85147	-1.94657	40	24	14	0	0	24	14	1.7142857142857142	⁴ ² a ã b cç cçʷ d̪ e ɛ f g gʷ h i ĩ ɪ ɪ̃ j ɟʝ ɟʝʷ k kp l m n ɲ ɲʷ ŋ o ɔ s ʃ ʃʷ t̪ u ũ ʊ ʊ̃ w
buwa1243-1402	Buwal	buwa1243	Afro-Asiatic	Africa	10.6151	13.8838	43	37	2	1	0	38	2	18.5	⁴ ³ ² ɑ b ɓ d dz ɗ ə f g gb gʷ ɣ ɣʷ j k kp kʷ l ɬ ɮ m ⁿb n ⁿd ⁿdz ŋ ⁿg ⁿgʷ ⁿgb ŋʷ p r s t ts v w x xʷ z
hdii1240-1403	Hdi	hdii1240	Afro-Asiatic	Africa	10.942	13.6881	41	37	4	0	0	37	4	9.25	a b ɓ d dz ɗ ə f fʷ g i j k l ɬ ɮ m ⁿb n ⁿd ⁿdz ⁿz ⁿg ⁿgʷ p r ʁ ʁʷ s sʷ t ts u v vʷ w z zʷ ʔ χ χʷ
lama1288-1404	Lamang	lama1288	Afro-Asiatic	Africa	11.0243	13.7362	41	37	4	0	0	37	4	9.25	a b ɓ d ð dz ɗ e f g gʷ ɣ ɣʷ i j k kʷ l m ⁿb n ⁿd ⁿdz ⁿz ŋ ⁿg ⁿgʷ ŋʷ p r s t ts u v w x xʷ z ʔ θ
lagw1237-1406	Lagwan	lagw1237	Afro-Asiatic	Africa	11.5592	14.9884	41	34	5	0	0	34	5	6.8	⁴ ² a b ɓ d dʒ ɗ e f g gʷ i j k kʷ kʼʷ kʼ l ɬ ɬʼ ɮ m n o p ɾ ʁ ʁʷ s sʼ ʃ t tʃ u v w x xʷ z ʔ
gbay1281-1407	Gbaya-Mbodomo	gbay1281	Atlantic-Congo	Africa	4.800365	14.606865	38	27	7	1	0	28	7	3.857142857142857	⁴ ³ ² a b ɓ d ɗ e ɛ f g gb h i j k kp l m ⁿb n ⁿd ⁿz ɲ ŋ ⁿg ⁿgb o ɔ p r s t u v w z
mbuk1243-1408	Mbuko	mbuk1243	Afro-Asiatic	Africa	10.7788	14.1677	45	33	8	1	0	34	8	4.125	⁴ ³ ² a b ɓ d dz ɗ e ə f g gʷ h hʷ i j k kp kʷ l ɬ ɮ m ⁿb n ⁿd ⁿdz ⁿg ⁿgʷ ⁿgb o œ p r s t ts u v w y z ʔ
molo1266-1409	Moloko	molo1266	Afro-Asiatic	Africa	10.7933	14.2521	47	31	10	0	0	31	10	3.1	⁴ ⁴² ⁴²⁴ ² ²⁴ ²⁴² a æ b ɓ d dz ɗ ɛ ɘ f g gʷ h hʷ i ɪ j k kʷ l ɬ ɮ m ⁿb n ⁿd ⁿz ⁿg ⁿgʷ œ ɔ p r s t ts u ʊ v w z
muya1243-1410	Muyang	muya1243	Afro-Asiatic	Africa	10.86047	14.21246	46	27	14	0	0	27	14	1.9285714285714286	⁴ ⁴² ³ ² ²⁴ a b ɓ d dz ɗ e ə ɛ f g i ɪ j k l ɬ ɮ m ⁿb n ⁿd ⁿdz ⁿg o ø œ ɔ p r s t ts u ʊ v w x y ʏ z
ngom1272-1411	Ngomba	ngom1272	Atlantic-Congo	Africa	5.63067	10.237	27	19	6	0	0	19	6	3.1666666666666665	⁴ ² a ɛ f ɣ i ɨ j k l m n ŋ ɔ p pf q̚ ʁ s t ts u v w z ʔ
keme1240-1412	Kemezung	keme1240	Atlantic-Congo	Africa	6.69577	10.4984	34	20	8	0	0	20	8	2.5	⁵¹ ⁴ ³ ³² ² ²³ b d dz e ə ɛ ɜ f g gb h i j k kp kpʷ l m n ɲ ŋ o ɔ s t ts u w
nate1242-1413	Nateni	nate1242	Atlantic-Congo	Africa	10.5191	1.21879	40	13	24	0	0	13	24	0.5416666666666666	⁴ ³ ² a ã aː ãː b c d e eː ɛ ɛ̃ ɛː ɛ̃ː f h i ĩ iː ĩː j ɟ k kp o oː ɔ ɔ̃ ɔː ɔ̃ː p s t u ũ uː ũː w
silt1240-1414	Silt'e	silt1240	Afro-Asiatic	Africa	7.77004	38.1449	56	46	10	0	0	46	10	4.6	aː b bː d dː dʒ dʒː e eː ə f fː g gː h i iː j jː k kː kʼ kʼː l lː m mː n nː ɲ ɲː o oː r rː s sː ʃ ʃː t tː tʃ tʃː tʃʼ tʃʼː tʼ tʼː u uː w wː z zː ʒ ʒː ʔ
wehh1238-1415	Weh	wehh1238	Atlantic-Congo	Africa	6.46164	10.121	47	36	7	1	0	37	7	5.142857142857143	⁴ ⁴² ² a b bv d dz dʒ e f g gb gɣ i ɨ j k kp kx l m ⁿb ⁿbv n ⁿd ⁿdz ⁿdʒ ɲ ŋ ⁿg ⁿgb o ɔ pf ɹ ɾ s ʃ t ts tʃ u v w z ʒ
tuli1249-1416	Tulishi	tuli1249	Kadugli-Krongo	Africa	11.4507	29.108	59	37	19	0	0	37	19	1.9473684210526316	⁴ ³ ² a aː b bː ɓ ɓː c ɗ ɗː e eː ə əː ɛ ɛː f fː h i iː ɪ ɪː j jː ɟ ɟː ʄ k kː l lː m mː n nː ɲ ɲː ŋː o oː ɔ ɔː r rː s sː t̪ t̪ː ʈ ʈː u ʊ ʊː w wː ʔː
