ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	LongConsonants	LongVowels	Ratio	Phonemes
finn1318-180	Finnish	finn1318	Uralic	Eurasia	64.7628	25.5577	42	25	17	0	0	9	8	1.4705882352941178	b d f h k kː l lː m mː n nː p pː r rː s sː t tː v ŋː g ʃ ʔ a aː eː e̯ i iː o oː u uː y yː æ æː ø øː ɛ
east2328-181	Eastern Mari	east2328	Uralic	Eurasia	55.8307	48.405	34	25	9	0	0	0	0	2.7777777777777777	f j k l m n p pʲ s sʲ t ts tʲ tʃ x z ð ŋ ɣ ɲ ɾ ʃ ʎ ʒ β i o u y ø̞ ə ə̥ ɛ ʌ
komi1268-182	Komi-Zyrian	komi1268	Uralic	Eurasia	64.0527	54.946	36	29	7	0	0	0	0	4.142857142857143	b c cç d dʒ f j k l m n p r s t ts tʃ v x z ç ɟ ɟʝ g ɲ ʃ ʎ ʒ ʝ a e̞ i o̞ u ə ɨ
hung1274-183	Hungarian	hung1274	Uralic	Eurasia	46.9068585714	19.6555271429	65	50	15	0	0	24	7	3.3333333333333335	b bː cç cçː d dz dzː dː dʒ f fː h hː j jː k kː l lː m mː n nː p pː r rː s sː t ts tsː tː tʃ tʃː v vː w z zː ɟʝ ɟʝː g gː ɲ ɲː ʃ ʃː ʒ ʒː aː eː i iː o oː u uː y yː æ ø øː ɒ ɛ
khan1273-184	Kazym-Berezover-Suryskarer Khanty	khan1273	Uralic	Eurasia	62.4308	66.1218	32	19	13	0	0	0	0	1.4615384615384615	c j kʰ l m n p r s tʰ w ŋ ɣ ɭ ɲ ɳ ʃ ʈʂ ʎ a e̞ ĕ̞ i o̞ ŏ̞ u æ ɒ̆ ɯ ɵ̞ ɵ̞̆ ʉ
nene1249-185	Tundra Nenets	nene1249	Uralic	Eurasia	66.1775	71.0234	34	26	8	0	0	0	0	3.25	j k l lʲ m mʲ n nʲ p pʲ p̚ p̚ʲ r rʲ s sʲ t ts tsʲ tʲ t̚ t̚ʲ w x ŋ ʔ a ă e̞ i ĭ o̞ u ŭ
nucl1301-186	Turkish	nucl1301	Turkic	Eurasia	39.8667	32.8667	40	24	16	0	0	0	8	1.5	b cʰ d dʒ f h j kʰ l m n pʰ s tʰ tʃʰ v z ɟ g ɾ ʃ ʎ ʒ ʔ a aː i iː o̞ o̞ː u uː y yː œ œː ɛ ɛː ɯ ɯː
nort2697-187	North Azerbaijani	nort2697	Turkic	Eurasia	40.9777	46.4737	34	25	9	0	0	0	0	2.7777777777777777	c cʰ dʒ f h j k kʰ l m n p pʰ s t tʰ tʃ v x z ð̠ ɣ ʃ ʒ ʔ a̟ o ø ɑ ɛ ɪ ɯ̞ ʊ ʏ
kirg1245-188	Kirghiz	kirg1245	Turkic	Eurasia	42.0	74.0	36	20	16	0	0	0	8	1.25	f j l m n p pʰ q qʰ r s t ts tʰ tʃ x z ŋ ʃ β a o oː y yː ø øː ɒː ɛ ɛː ɪ ɪː ɪ̈ ɪ̈ː ʊ ʊː
chuv1255-189	Chuvash	chuv1255	Turkic	Eurasia	55.487	47.163	39	30	9	0	0	6	0	3.3333333333333335	b d f j jː k l lʲ lː m mː n nʲ nː p r rː s t ts tʲ tʃ w wː x z ç g ʃ ʒ e̞ i o̞ u y ø̞ ɑ ɔ̆ ɯ
yaku1245-190	Sakha	yaku1245	Turkic	Eurasia	61.6974	133.98	49	33	16	0	0	11	8	2.0625	b d dʒ dʒː f j j̃ k kː l lː m mː n nː p pː r s sː t tː tʃ tʃː v z ŋ ŋː g ɲ ɲː ʃ ʒ a aː i iː u uː y yː œ œː ɔ ɔː ɛ ɛː ɯ ɯː
halh1238-191	Halh Mongolian	halh1238	Mongolic-Khitan	Eurasia	48.324	106.289	35	21	14	0	0	0	7	1.5	b d dz dʒ j kʰ l l̥ m n pʰ r s tsʰ tʰ tʃʰ x g ɸ ʃ β e eː i o̞ː ɑ ɑː ɔ ɔː ɪː ɵ̞ ɵ̞ː ʉ ʉː ʊ
even1260-192	Even	even1260	Tungusic	Eurasia	70.6687	130.914	36	18	18	0	3	0	7	1.0	b d dʒ j k l m n p r s t tʃ z ŋ g ɲ β a aː ie ioː iæ iː i̙ː o u uː ɔ ɔː ɛ ɛː ɪ ɪ̙ ʊ̙ ʊ̙ː
nort2745-193	Northern Yukaghir	nort2745	Yukaghir	Eurasia	70.498	157.853	32	20	12	0	0	0	6	1.6666666666666667	b c d j k l lˠ m n p q r s t w ŋ ɟ g ɲ ʁ a̟ a̟ː o̞ o̞ː u uː ɛ ɛː ɪ ɪː ɵ̞ ɵ̞ː
gily1242-194	Amur Nivkh	gily1242	Nivkh	Eurasia	52.59	140.681	44	34	10	0	1	0	4	3.4	b c d f h j k kʰ l m n p pʰ q qʰ r r̥ s sʲ t tʰ tʃʰ w x z ŋ ɟ g ɢ ɣ ɲ ʁ ʋ χ ie̞ iː o̞ o̞ː u uː æ æː ɤ ɪ
chuk1273-195	Chukchi	chuk1273	Chukotko-Kamchatkan	Eurasia	68.6436	170.045	22	15	7	0	0	0	0	2.142857142857143	j k m n p q sʲ t ts w ŋ ɣ ɬ ɻ̝ ʔ a e o u ə̆ ɛ ɪ
ainu1240-196	Hokkaido Ainu	ainu1240	Ainu	Eurasia	43.633654	142.46167	17	12	5	0	0	0	0	2.4	h j k m n p r s t tʃ w ʔ a i u ɔ ɛ
nucl1643-197	Japanese	nucl1643	Japonic	Eurasia	35.0	135.0	38	27	11	0	0	8	5	2.4545454545454546	b d dʒ h j k kː m n p pː s sː t tsː tː tʃ tʃː w z çː ŋ g ɾ ʃ ʃː ʔ a aː i iː ɔ ɔː ɛ ɛː ɯ ɯː ɯ̃
