ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	Consonantal	Vocalic	Ratio	Phonemes
skoltsaamisuonnjel	Skolt Saami (Suõʹnnʼjel)	skol1241	Uralic [ural1272]	Eurasia	68.8326	29.7204	75	51	13	0	11	51	24	3.923076923076923	p b m f v ð t d n r s z ts dz l ʃ ʒ tʃ dʒ c ɟ ɲ ʝ j ʎ k g ŋ x ɣ w pʲ bʲ mʲ fʲ vʲ ðʲ tʲ dʲ nʲ rʲ sʲ zʲ tsʲ dzʲ lʲ ʃʲ ʒʲ tʃʲ dʒʲ ç i ɛ e a̟ ɐ ə ɑ ɔ o u ɑ̆ ĕ ɛa̟ ɛɐ iɐ iə uə uɐ ua̟ uɔ ue ie iː ui
alutor	Alutor	alut1245	Chukotko-Kamchatkan [chuk1271]	Eurasia	60.3844	165.653	27	18	9	0	0	18	9	2.0	ʡˤ ʔ qˤ k ɣ ŋ j w m v p r t̪ n̪ l̪ ɕ n̪ʲ l̪ʲ ə̞̆ a aː o̞̜ː e̞ː i iː u uː
atayal	Atayal	atay1247	Austronesian [aust1307]	Papunesia	24.5209	121.388	24	18	6	0	0	18	6	3.0	p t k q ʔ β ʒ ɣ s x ħ ts r l m n j w i y u ɛ ɔ a
chukchi	Chukchi	chuk1273	Chukotko-Kamchatkan [chuk1271]	Eurasia	68.6436	170.045	20	14	6	0	0	14	6	2.3333333333333335	p t̺ kx qχ tɕ ʔ ɬ̪̺ ɣ m n̪̺ ŋ r̺ w j i e̞ o̞ a u ə̆
darkhat	Darkhat	dark1243	Mongolic-Khitan [mong1349]	Eurasia	50.623	99.4449	39	20	15	0	4	20	19	1.3333333333333333	b w g d t dʑ dz ʝ l r m n ŋ s ɕ tɕ x ts p v ɑ e ɔ̜ œ̜ u y i aː æː eː ɔ̜ː œ̜ː uː yː iː ae̯ ɞe̯ ʉi̯ yi̯
daur	Daur	daur1238	Mongolic-Khitan [mong1349]	Eurasia	48.0	124.0	57	45	12	0	0	45	12	3.75	pʰ p m w tʰ t s n l r tʃʰ tʃ ʃ k kʰ j x ŋ f ʈʂʰ ʈʂ ʐ tsʰ ts pʲʰ pʲ tʲʰ tʲ kʲʰ kʲ xʲ mʲ nʲ lʲ rʲ mʷ tʷʰ tʷ sʷ kʷʰ kʷ xʷ tʃʷʰ tʃʷ ʃʷ ɑ ɔ u ə i ɑː ɔː uː əː iː i̯ u̯
urdu	Urdu	urdu1245	Indo-European [indo1319]	Eurasia	25.0	67.0	58	37	21	0	0	37	21	1.7619047619047619	p pʰ b bʱ t̻ t̻ʰ d̻ d̻ʱ ʈ ʈʰ ɖ ɖʱ k kʰ g gʱ tʃ tʃʰ dʒ dʒʱ f s z ʂ ʃ ɦ m n̻ l̻ r ɽ ɽʱ ʋ j ɣ x q iː ɪ eː ɛː æ ə aː uː ʊ oː ɔː ĩː ɪ̃ ẽː ɛ̃ː ə̃ ãː ũː ʊ̃ õː ɔ̃ː
waneci	Waneci	wane1241	Indo-European [indo1319]	Eurasia	30.0501	67.8327	30	23	7	0	0	23	7	3.2857142857142856	pʰ b t̪ʰ d̪ ʈʰ ɖ kʰ g tʃʰ x ɣ s z ʃ ʒ m n ɽ ɽ̃ w j tsʰ dz ə a ɑː iː uː e o
southernbalochi	Southern Balochi	sout2642	Indo-European [indo1319]	Eurasia	26.0	64.0	32	24	8	0	0	24	8	3.0	p b m ʋ t d s z n l ɾ j tʃ dʒ ʃ ʒ ʈ ɖ ɽ k g x ɣ h iː uː aː ɪ ʊ eː oː a
easternhillbalochi	Eastern Hill Balochi	east2304	Indo-European [indo1319]	Eurasia	28.0	62.0	54	35	15	0	4	35	19	2.3333333333333335	pʰ b f m ʋ tʰ d s z n l ɾ j tʃʰ dʒ ʃ ʒ ʈʰ ɖ ɽ kʰ g x ɣ h ɳ θ ð bʰ gʰ dʰ dʒʰ ɖʰ β wʰ iː uː aː ɪ ʊ eː oː æɪ̯ ɔʊ̯ ĩː ũː ãː ɪ̃ ʊ̃ ẽː õː æ̃ɪ̯̃ ɔ̃ʊ̯̃ a
udmurtstandard	Udmurt (Standard)	udmu1245	Uralic [ural1272]	Eurasia	56.12921	52.63548	36	29	7	0	0	29	7	4.142857142857143	t̻ d̻ s̻ z̪̻ ts̻ p b v f ʂ ʐ ʈʂ ɖʐ ɕ ʑ c ɟ tɕ dʑ k g x n̻ lˠ r m ɲ̟ ȴ j ɑ ɛ̠ o̞ ɯ̟ u i ɤ̹̟
komipermyak	Komi-Permyak	komi1269	Uralic [ural1272]	Eurasia	59.6602	54.7959	37	30	7	0	0	30	7	4.285714285714286	p t̻ k c b d̻ g ɟ s̻ ʂ ɕ ʋ z̪̻ ʐ ʑ tɕ dʑ ʈʂ ɖʐ ts̪̻ f x m n̻ ɲ l̻ r ʎ j rʲ a̠ o u ɘ̠ ɨ̠ e i
komizyriansyktyvkar	Komi-Zyrian (Syktyvkar)	komi1268	Uralic [ural1272]	Eurasia	64.0527	54.946	37	30	7	0	0	30	7	4.285714285714286	p t̻ k c b d̻ g ɟ s̻ ʂ ɕ ʋ z̪̻ ʐ ʑ tɕ dʑ ʈʂ ɖʐ ts̪̻ f x m n̻ ɲ l̻ r ʎ j rʲ a̠ o u ɘ̠ ɨ̠ e i
forestnenets	Forest Nenets	fore1274	Uralic [ural1272]	Eurasia	63.72	71.97	38	25	13	0	0	25	13	1.9230769230769231	p t s ɬ k x ʔ pʲ tɕ ɕ ɬʲ kʲ xʲ m n ŋ l w j mʲ nʲ ŋʲ lʲ wʲ r ɑ o̞ u æ e̞ i ɑː o̞ː uː æː e̞ː iː ə̆
kolymayukaghir	Kolyma Yukaghir	sout2750	Yukaghir [yuka1259]	Eurasia	64.218	154.375	36	20	13	0	3	20	16	1.5384615384615385	p t d k g q tɕ dʑ ʃ ʒ ʁ m n ɲ ŋ l ʎ r w j i u ɛ ə œ ɔ a iɛ uɔ uœ iː uː ɛː œː ɔː aː
tundrayukaghir	Tundra Yukaghir	nort2745	Yukaghir [yuka1259]	Eurasia	70.498	157.853	39	20	15	0	4	20	19	1.3333333333333333	p b t d tʃ dʒ k g q ʁ s m n ɲ ŋ r l j w ʎ ɛ̠ u ʉ ə œ̠ ɞ̠ a̠ i iɛ̠ ʉɞ̠ ʉœ̠ ɨa̠ ɛ̠ː ʉː əː œ̠ː ɞ̠ː a̠ː iː
tundranenetscentraleastern	Tundra Nenets (Central-Eastern)	nene1249	Uralic [ural1272]	Eurasia	66.1775	71.0234	35	26	9	0	0	26	9	2.888888888888889	p b t ð k pʲ bʲ tʲ dʲ ts tsʲ s sʲ ʔ x r rʲ l ʎ j w m mʲ n ɲ ŋ ɑː oː u uː ɤː ɨ ɨː ə æː
ligurianmiogliola	Ligurian (Miogliola)	ligu1248	Indo-European [indo1319]	Eurasia	44.0816	7.90522	45	24	20	0	1	24	21	1.2	p t̪ k b d̪ g ts̪ tɕ dz̪ dʑ f s ɕ v z ʑ m n ɲ ŋ l ʎ r ɾ i y e ø æ ɑː o u iː yː eː øː æi̯ ɔː oː uː ɛː œː aː u̯ i̯
ingush	Ingush	ingu1240	Nakh-Daghestanian [nakh1245]	Eurasia	43.11	45.03	69	52	13	0	4	52	17	4.0	pʰ pʼ b f v m t̪ʰ t̪ː t̪ʼ d̪ l̪ tsʰ tsʼ s sː z n ɾ̺ r̺̥ tʃʰ tʃʼ ʃ ʒ j kʲʰ kʼʲ gʲ kʰ kʼ g x̠ ʁ qʰ qː qʼ ʡ ʔ h ʜ t̪ʼˤ tʃʼˤ t̪ˤʰ tʃˤʰ pˤʰ tsˤʰ bˤ d̪ˤ mˤ nˤ vˤ zˤ ʒˤ ɪ ʊ ɨ i u iː uː iːɛ uːʌ ɛ ʌ o ɛ̯æː æ aː a ɔaː
greekstandard	Greek (Standard)	mode1248	Indo-European [indo1319]	Eurasia	38.36	23.13	29	24	5	0	0	24	5	4.8	p b m f v t̪ d̪ θ ð n s̠ z̠ ɾ̠ l k g x ɣ ʎ ɲ̟ c ç ʝ ɟ ɐ e̞ o̞ i u
polishstandard	Polish (Standard)	poli1260	Indo-European [indo1319]	Eurasia	51.8439	18.6255	35	27	8	0	0	27	8	3.375	p b f v t̪ d̪ s̪ z̪ tɕ dʑ ɕ ʑ ts̪ dz̪ ʈʂ̻ ɖʐ̻ ʂ̻ ʐ̻ k g x c ɟ m n̪ j w ä ɛ ɔ i u ɘ̟ ũ̯ ĩ̯
slovakstandard	Slovak (Standard)	slov1269	Indo-European [indo1319]	Eurasia	48.545705	18.78479	45	30	11	0	4	30	15	2.727272727272727	p b m f ʋ d t ts dz n s z r rː lˠː lʲ lˠ tʃ̺ dʒ̺ ʃ̺ ʒ̺ c ɟ ɲ j ʎ k g x ɦ i̞ ɛ a ɔ u̞ i̞ː ɛː aː ɔː u̞ː æ ɪ̯a ɪ̯ɔ ɪ̯u̞ ʊ̯ɔ
serbianstandardekavian	Serbian (Standard Ekavian)	serb1264	Indo-European [indo1319]	Eurasia	44.3238	21.9192	34	24	10	0	0	24	10	2.4	p b f m ʋ t̪̻ d̪̻ s̪̻ z̪̻ ts̪̻ n l r tʃ̻ dʒ̻ ɲ ʎ tʃ̺ʷ dʒ̺ʷ ʃ̺ ʒ̺ k x g i e̞ a o̞ u iː e̞ː aː o̞ː uː
macedonianstandard	Macedonian (Standard)	mace1250	Indo-European [indo1319]	Eurasia	41.5957	21.7932	32	26	6	0	0	26	6	4.333333333333333	p b m f v t̪ d̪ s̪ z̪ n̪ l̪ˠ ts̪ dz̪ l r ʃ ʒ tʃ dʒ c j ɟ ɲ k g x i e a o u ə
forestenets	Forest Enets	fore1265	Uralic [ural1272]	Eurasia	69.9829	88.2121	33	25	8	0	0	25	8	3.125	p m b w t d tʃ s ʃ ð n l r tʲ dʲ tɕ sʲ ɕ nʲ j k g x ŋ ʔ i e ɨ ɤ u o ɔ ɑ
erzyastandard	Erzya (Standard)	erzy1239	Uralic [ural1272]	Eurasia	52.8548	45.3901	35	29	6	0	0	29	6	4.833333333333333	b p v f m t̪ tʲ d̪ dʲ s̪ sʲ z̪ zʲ ʂ ʐ lˠ lʲ ɾ ɾʲ j k g x n̪ nʲ ʈʂ ts̪ tsʲ ŋ i e̞ a u o̞ ɨ
mokshastandard	Moksha (Standard)	moks1248	Uralic [ural1272]	Eurasia	54.1855	42.6728	40	33	7	0	0	33	7	4.714285714285714	b p v f m t̪ tʲ d̪ dʲ s̪ sʲ z̪ zʲ ʂ ʐ lˠ lʲ ɾ ɾʲ j k g x n̪ nʲ tɕ ɬˠ ɬʲ ɾ̥ ɾ̥ʲ ɕ ts̪ tsʲ i e̞ æ ə̆ a u o̞
naukanyupik	Naukan Yupik	nauk1242	Eskimo-Aleut [eski1264]	Eurasia	65.5184	-171.755	22	18	4	0	0	18	4	4.5	p m w v t s l̥ l n r j k x ɣ ŋ q χ ʁ ɨ a i u
dhivehimale	Dhivehi (Malé)	dhiv1236	Indo-European [indo1319]	Eurasia	1.928498	73.54433	39	27	11	0	1	27	12	2.4545454545454546	pʰ t̪ʰ ʈʰ cʰ kʰ b d̪ ɖ ɟ g ⁿb ⁿd̪ ⁿɖ ⁿg m n ɲ j l ɭ ɾ f s ʂ h v z̪ a e i o u aː eː iː oː uː au̯ æː
godoberi	Godoberi	ghod1238	Nakh-Daghestanian [nakh1245]	Eurasia	42.7428	46.2252	66	53	13	0	0	53	13	4.076923076923077	j p b m β d tʰ tʼ n z s sː tsʰ tsʰː tsʼ r ʒ ʃ ʃː dʒ tʃʰ tʃʰː tʃʼ g kʰ kʰː kʼ xː l ɬ ɬː tɬʰː tɬʼ qʼ χ χː ʁ ʁː qχʰ ʔˤ ħ ʔ h cʰ cʰː cʼ ɟ ç kʷʰ kʷʰː kʼʷ qʼʷ χʷ a e i o u aː eː iː oː uː ã ĩ ũ
itelmen	Itelmen	itel1242	Chukotko-Kamchatkan [chuk1271]	Eurasia	56.046173	156.30704	32	27	5	0	0	27	5	5.4	p pʼ t̺ t̺ʼ k kʼ q q̺ tɕ̺ tɕ̺ʼ ɸ β s̺ z̺ j x ɣ χ l lʲ l̥ʲ m n nʲ ŋ r ʔ i ɛ a o̞̜ u̜
karata	Karata	kara1474	Nakh-Daghestanian [nakh1245]	Eurasia	42.6501	46.3151	56	46	10	0	0	46	10	4.6	b d g pʰ tʰ kʰ tʼ kʼ tsʰ tʃʰ tʃʰː tsʰː tsʼ tʃʼ tʃʼː tsʼː w m z s sː n ʒ ʃ ʃː r tɬʰː tɬʼ tɬʼː ɬ ɬː l j çː ʔ kxʰː kxʼː qχʰː qχʼː ɣ ʢ x xː ʜ h dʒ a e̞ i o̞ u ã ẽ̞ ĩ̞ õ̞ ũ
buriatstandard	Buriat (Standard)	russ1264	Mongolic-Khitan [mong1349]	Eurasia	50.8533	105.564	45	27	15	0	3	27	18	1.8	pʰ pʲʰ b bʲ m mʲ t̺ʰ tʲʰ d̺ dʲ n nʲ s̺ z̺ ʃ ʒ l lʲ r̺ r̺ʲ j χ xʲ ɢ gʲ ɴ ħ i iː ɨ̟ː ɤ̟ ɤ̟ː ɛ̞ː œ̞ɛ̞ ɑ ɑː ɔ ɔː ɵ̟ː ʊi ʊ ʊː ui u uː
finnishstandard	Finnish (Standard)	finn1318	Uralic [ural1272]	Eurasia	64.7628	25.5577	23	15	8	0	0	15	8	1.875	p t̪ k s h m j ʋ ŋ d̺ n̺ r̺ l̺ f ʔː ɑ o̞ e̞ ø̞ æ u i y
latvianstandard	Latvian (Standard)	stan1325	Indo-European [indo1319]	Eurasia	57.0	24.0	42	26	14	0	2	26	16	1.8571428571428572	m n ɲ p b t d c ɟ k g ts dz tʃ dʒ ʃ ʒ f v s z x j l ʎ r ɔː uː ɛː iː aː æː æ a i ɛ ɔ ʊ iə uʌ i̯ ʊ̯
lithuanianwestaukstaitian	Lithuanian (West Aukštaitian)	lith1251	Indo-European [indo1319]	Eurasia	55.1429	23.9601	60	45	13	0	2	45	15	3.4615384615384617	m mʲ n̪ nʲ p pʲ b bʲ t̪ tʲ d̪ dʲ kʲ gʲ k g ts̪ tsʲ dz̪ dzʲ tʃ tʃʲ dʒ dʒʲ f fʲ s̪ sʲ z̪ zʲ ʃ ʃʲ ʒ ʒʲ xʲ ɣʲ x ɣ v vʲ lˠ r rʲ lʲ j ɪ iː eː æː ɐ ɔ ʊ ɛ uː oː äː iə uə ɪ̯ ʊ̯
estonianstandard	Estonian (Standard)	esto1258	Uralic [ural1272]	Eurasia	58.55	25.82	26	17	9	0	0	17	9	1.8888888888888888	p m ʋ f t̪ n s̪ l r tʲ nʲ sʲ lʲ ʃ j k h æ e i ø y o u ɑ ɤ
romanianstandard	Romanian (Standard)	roma1327	Indo-European [indo1319]	Eurasia	46.3913	24.2256	51	40	9	0	2	40	11	4.444444444444445	m n̪ p b k g t̪ d̪ ts̪ s̪ z̪ ɾ̪ l f v tʃ dʒ ʃ ʒ h mʲ nʲ pʲ bʲ kʲ gʲ tʲ dʲ tsʲ sʲ zʲ ɾʲ lʲ fʲ vʲ tʃʲ dʒʲ ʃʲ ʒʲ ç ä e̞ o̞ ə i ɨ u e̯ä o̯ä i̯ u̯
arbereshalbanianhoraearbereshevet	Arbëresh Albanian (Hora e Arbëreshëvet)	arbe1236	Indo-European [indo1319]	Eurasia	38.911	16.7164	37	30	7	0	0	30	7	4.285714285714286	p b t d c ɟ k g ts dz tʃ dʒ f v θ ð s z ʃ ʒ ç ɣ m n ɲ ʎ l ɾ r x a ɛ i ɔ u œ ə
pitesaami	Pite Saami	pite1240	Uralic [ural1272]	Eurasia	66.4011	17.4261	54	45	7	0	2	45	9	6.428571428571429	p ʰp pː ʰpː m mː f fː v vː t ʰt tː ʰtː ts ʰts tsː ʰtsː s sː n nː r rː l lː tʃ ʰtʃ tʃː ʰtʃː ʃː ʃ ɲː ɲ j jː k ʰk kː ʰkː ŋ ŋː h ð ðː ɪ ie ɛ a aː ɔ o ʊ ʊa
kildinsaami	Kildin Saami	kild1236	Uralic [ural1272]	Eurasia	68.2158	35.8348	128	113	12	0	3	113	15	9.416666666666666	β f b p m m̥ z s d t n l n̥ l̥ dz ts ʐ ʂ dʑ tɕ r r̥ ʝ ç x g k ŋ ɟ c ɲ βʲ fʲ bʲ pʲ mʲ m̥ʲ zʲ sʲ dʲ tʲ nʲ lʲ n̥ʲ l̥ʲ dzʲ tsʲ ʑ ɕ rʲ r̥ʲ xʲ gʲ kʲ ŋʲ βː fː d̥ː b̥ː g̥ː pː mː m̥ː zː sː tː nː lː n̥ː l̥ː tsː ʂː tɕː rː r̥ː ʝː çː xː kː ŋː ɲː βʲː fʲː bʲː pʲː mʲː m̥ʲː zʲː sʲː nʲː lʲː n̥ʲː l̥ʲː tsʲː ɕː rʲː r̥ʲː xʲː gʲː kʲː ŋʲː dz̥ dʑ̥ dz̥ʲ ʰp ʰt ʰk ʰts ʰtɕ ʰpʲ ʰtʲ ʰkʲ ʰtsʲ i iː e̞ e̞ː o̞ o̞ː ɨ ɨː u uː ɐ aː o̞a ua ue̞
wymysorys	Wymysorys	wymy1235	Indo-European [indo1319]	Eurasia	49.91617	19.15195	35	20	9	0	6	20	15	2.2222222222222223	p b m f v t d s z n r l ʃ ʒ j k g w ŋ h i ɨ ʏ e ø a ɑ ɔ u ɪə yø eɪ øə aɪ ɔʏ
lowersorbian	Lower Sorbian	lowe1385	Indo-European [indo1319]	Eurasia	51.6621	13.9407	42	35	6	0	1	35	7	5.833333333333333	p b f m w pʲ bʲ fʲ vʲ mʲ t̪ d̪ n̪ ts s z l r rʲ tʃ dʒ ʃ ʒ tɕ dʑ ɕ ʑ ɲ̟ j k g x kʲ gʲ h i ɨ u ɛ ɔ a iɪ̯
miyakoogami	Miyako (Ogami)	ogam1239	Japonic [japo1237]	Eurasia	24.915887	125.307663	19	14	5	0	0	14	5	2.8	pʰ m f ʋ s ɾ n tʰ kʰ m̩ n̩ ʋ̩ s̩ f̩ i̞ ɯ̞ ʊ e̞ a
kunigaminakijin	Kunigami (Nakijin)	kuni1268	Japonic [japo1237]	Eurasia	26.5911	128.068	25	20	5	0	0	20	5	4.0	pʰ t̺ʰ cʰ kʰ pʼ t̺ʼ cʼ kʼ ʔ s h b d̺ g z m n̺ w r̺ j i e̞ a o̞ u
ishkashimi	Ishkashimi	ishk1246	Indo-European [indo1319]	Eurasia	36.67	71.55	39	32	7	0	0	32	7	4.571428571428571	p b t ʈ d ɖ k g q ts dz tʃ ʈʂ dʒ f v s z ʃ ʂ ʒ ʐ x ɣ w j m n l r h ɭ i e̞ u o ɔ a ə
uppersorbian	Upper Sorbian	uppe1395	Indo-European [indo1319]	Eurasia	51.2403	14.4098	42	33	7	0	2	33	9	4.714285714285714	b bʲ p pʲ m mʲ w wʲ v f t̪ d̪ ts̪ ts̪ʲ s̪ z̪ z̪ʲ n nʲ r rʲ l lʲ tʃ dʒ ʃ ʒ j x k g h kʰ a u i æ ɨ̞ ɔ uo i̯e i̯
wakhi	Wakhi	wakh1245	Indo-European [indo1319]	Eurasia	37.1768	73.9777	50	38	12	0	0	38	12	3.1666666666666665	p b w m f v t d ts dz tʃ dʒ ʃ ʒ l̥ r θ ð s z ʈ ɖ ʈʂ ɖʐ ʂ ʐ ɭ̊ n j k g x ɣ q χ ʁ ç ɽ̥ a aː o ɔː u̞ u̞ː ɨ̹ ɨ̹ː ɜ̹ ɜ̹ː ɪ iː
bats	Bats	bats1242	Nakh-Daghestanian [nakh1245]	Eurasia	42.1806	45.344	51	33	17	0	1	33	18	1.9411764705882353	m pʰ kʰ t̪ʰ pʼ kʼ t̪ʼ b g n d̪ qχʼ tsʰ dz tsʼ tʃʰ dʒ tʃʼ s z ʃ ʒ ɾ lˠ h χ ʁ qʰ f ɬ ħ ʜ ʡ ɑː ɑ u o̞ o̞ː e ɛː i iː i̯ u̯ ɑ̃ ẽ ĩ õ̞ ũ ĩ̯ ie
kurmanjikurdish	Kurmanji Kurdish	nort2641	Indo-European [indo1319]	Eurasia	37.0	43.0	38	30	8	0	0	30	8	3.75	b dʒ tʃʰ tʃˤ d f g h ħ ʒ kʰ kˤ l m n pʰ q ɾ r s ʃ tʰ tˤ v w χ ʁ j z ʢ i ɪ e æ u ʊ o ɑ
ksingmul	Ksingmul	puoc1238	Austroasiatic [aust1305]	Eurasia	20.8862	103.931	38	20	15	0	3	20	18	1.3333333333333333	p t c k ʔ b d g pʰ tʰ kʰ s zʲ w h m n ŋ ɲ l i iː iə ɛ ɛː ə əː ɨ ɨː ɨə u uː uə o oː a aː ɔː
paiwankulalao	Paiwan (Kulalao)	paiw1248	Austronesian [aust1307]	Papunesia	22.3271	120.806	25	21	4	0	0	21	4	5.25	p b t d c ɟ ts ɖ k g q ʔ v m w r n ɺ j ŋ ʎ i u ə a
rajbanshi	Rājbanshi	rajb1243	Indo-European [indo1319]	Eurasia	26.521945	88.038582	43	34	8	0	1	34	9	4.25	j p b t̺ d̺ t̪ d̪ ts dz k g pʰ bʱ t̺ʰ d̺ʱ t̪ʰ d̪ʱ tsʰ dzʱ kʰ gʱ s h m n̪ mʱ n̪ʱ ŋ ŋʱ r rʱ l lʱ w i e æ ʌ o u æ̃ ũĩ ẽ
ukrainian	Ukrainian	ukra1253	Indo-European [indo1319]	Eurasia	49.796	29.945	39	33	6	0	0	33	6	5.5	p b m f β βʲ t̪ t̪ʲ d̪ d̪ʲ s sʲ z zʲ ts tsʲ dz dzʲ n̪ n̪ʲ l̪ l̪ʲ r̪ r̪ʲ ʃ ʒ tʃ dʒ j k g x h i ɪ ɛ a ɔ u
yaghnobi	Yaghnobi	yagn1238	Indo-European [indo1319]	Eurasia	39.1486	69.2422	36	27	9	0	0	27	9	3.0	p b β̞ m f v t d tʃ dʒ s z ʃʲ ʒʲ n l r k g j q χ χʷ ʁ ħ ʕ h iː eː uː o̞ː yː a ɑː ɪ ʊ
mingrelianzugdidisamurzaqano	Mingrelian (Zugdidi-Samurzaqano)	ming1252	Kartvelian [kart1248]	Eurasia	42.5129	41.8719	37	31	6	0	0	31	6	5.166666666666667	pʼ pʰ b m v w t̪ʼ t̪ʰ tsʼ d̪ dz s ts z n̪ r tʃʼ dʒ ʒ ʃ tʃ lʲ j kʼ kʰ g χ ʁ h ʔ qχʼ ɑ ɔ u ɛ i ə
mirandese	Mirandese	mira1251	Indo-European [indo1319]	Eurasia	41.5375	-6.38371	49	22	11	0	16	22	27	2.0	b k s d f g ʑ l m n p ɾ r s̺ z̺ t ɕ j z tɕ ʎ ɲ a ɐ ɐ̃ e̞ i̯e i̯ẽ ẽ̞ i i̯a ĩ o̞ u̯o u õ u̯a u̯õ ũ ai̯ au̯ ei̯ e̞u̯ eu̯ ou̯ oi̯ o̞i̯ ui̯ iu̯
icelandic	Icelandic	icel1247	Indo-European [indo1319]	Eurasia	63.4837	-19.0212	37	24	8	0	5	24	13	3.0	p t pʰ tʰ v ð f θ m n l l̥ r r̥ c cʰ k kʰ j ɣ ç x ʔ h i y u ɪ ɛ œ ɔ a ai ɛi œy ou au
kabardian	Kabardian	kaba1278	Abkhaz-Adyge [abkh1242]	Eurasia	43.5082	43.3918	51	48	3	0	0	48	3	16.0	p b pʼ t d tʼ ts dz tsʼ kʷ gʷ kʼʷ q qʷ qʼ qʼʷ ʔ ʔʷ f v fʼ s z ɬ ɮ ɬʼ ɕ ʑ ɕʼ ʃ ʒ ç ʝ xʷ cʼ c ɟ χ ʁ χʷ ʁʷ ʕ h m n r j w ɨ ə ɐ
