ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	Consonantal	Vocalic	Ratio	Phonemes
maba_maba1277	Maba (Chad)	maba1277	Maban	Africa	12.89147	20.8889	37	27	10	0	0	27	10	2.7	ɛː k ɔː ⁿb iː c f t l uː g ɖ w r j a ⁿg s ʃ aː z i b u ɛ ʒ ɟ n d ɲ ⁿɟ ⁿɖ ⁿd ŋ ʈ ɔ m
songhaykoyrachiinidialect_koyr1240	Koyra Chiini Songhay	koyr1240	Songhay	Africa	16.192	-3.73962	32	18	10	0	4	18	14	1.8	d ɛu o ŋ oː iː u e j ɲ g ɔi w m t eu aː b k eː tʃ l ɾ uː h f dʒ oi n i s a
canelakraho_cane1242	Canela-Krahô	cane1242	Nuclear-Macro-Je	South America	-6.10712	-45.1299	46	12	34	0	0	12	34	0.35294117647058826	e ɔ̃ː ɛ p ɺ ɛː ã ɤ ũ i n uː t ʌ ɯ̃ː ũː o j ts w ʌ̃ ĩ ɤː ʌː ɯ u ɔː m ɛ̃ iː ʌ̃ː ŋ ɯ̃ ãː ɔ kʰ ɯː oː h aː ĩː eː ɔ̃ a ɛ̃ː k
italian_ital1282	Italian	ital1282	Indo-European	Eurasia	43.0464	12.6489	30	23	7	0	0	23	7	3.2857142857142856	w ɔ ɲ tʃ o i l ts j m p ɛ e s z r u dz n d ʎ g dʒ k t b a f ʃ v
sierramiwoksouthern_sout2985	Southern Sierra Miwok	sout2985	Miwok-Costanoan	North America	38.2363	-120.507	27	15	12	0	0	15	12	1.25	h ɛ i t ŋ l aː m ʃ iː a j uː ɔ k ʔ ɔː u ɨ p n s̪ ɛː w ɨː t̪ tʃ
arabela_arab1268	Arabela	arab1268	Zaparoan	South America	-1.96126	-75.0612	18	11	5	0	2	11	7	2.2	w m j o r’ u i p e n’ sʼ k h̃ tʼ a au ai ʃ
yessanmayo_yess1239	Yessan-Mayo	yess1239	Sepik	Papunesia	-4.15721	142.574	22	17	5	0	0	17	5	3.4	ɽ s ⁿb a ⁿd r ʊ ɨ o kʷ l t ⁿgʷ ɸ h ⁿg ɛ j n w m k
yuhup_yuhu1238	Yuhup	yuhu1238	Naduhup	South America	0.2485	-69.8079	32	17	15	0	0	17	15	1.1333333333333333	æ̃ æ t ɨ m̰ n ɔ m j̰ i n̰ u a ã w̰ o p k ĩ ɲ̰ j e tʃ ɳ ɨ̃ ŋ ə ɔ̃ h w ũ ʔ
grico_mode1248	Modern Greek	mode1248	Indo-European	Eurasia	38.36	23.13	40	34	6	0	0	34	6	5.666666666666667	c n̪ k l̪ d̪ a f ɔ ð z r’ s n’ v i p b l’ sʼ u tʼ e θ x m ɛ j dz t̪ tsʼ dz’ ɣ ɲ ts n’ː g ɖː ɾ tʃ ʃ
kanuri_cent2050	Central Kanuri	cent2050	Saharan	Africa	11.8	13.13	29	22	7	0	0	22	7	3.142857142857143	ɭ ʃ dʒ k j w s h l ɨ m n ɲ t z ɐ o i tʃ d ʔ a ɸ g e ɾ f b u
yanyuwa_yany1243	Yanyuwa	yany1243	Pama-Nyungan	Australia	-15.7621	136.055	32	29	3	0	0	29	3	9.666666666666666	n̠ ⁿp ʊ ɪ k ɭ ŋ ⁿt̠ l̠ w ⁿt̪ n l ⁿkʲ l̪ r m ⁿk ŋʲ j t t̪ ⁿʈ ⁿt ʈ n̪ ɽ a ɳ kʲ t̠ p
bukiyip_buki1249	Bukiyip	buki1249	Nuclear Torricelli	Papunesia	-3.47169	143.111	27	19	8	0	0	19	8	2.375	j b r o ə g n l tɕ u m i ɨ gʷ h d e a t p dʑ æ k w hʷ s ɲ
kolymayukaghir_sout2750	Southern Yukaghir	sout2750	Yukaghir	Eurasia	64.218	154.375	31	19	12	0	0	19	12	1.5833333333333333	k p dʒ iː oː ʎ a l uː ʃ eː d u øː g i t r o ʁ aː q n ø tʃ e ɲ b j m ʒ
kalami_kala1373	Gawri	kala1373	Indo-European	Eurasia	35.5303	72.5738	61	37	24	0	0	37	24	1.5416666666666667	ɣ iː tʃʰ dʒ uː tʃ e æ̃ i ɖ s̪ æ ẽː ʃ ɬ̪ o ĩ x m t̪ʰ d̪ h æː õː æ̃ː b g n̪ w t̪ ts̪ʰ ɑ ũ ʈʰ eː z̪ ts̪ ẽ kʰ ʂ oː ɳ k j ɑː ĩː ʈʂʰ ɾ̪ ʈʂ l̪ u ɑ̃ː p ɽ ɲ q ʈ ɑ̃ ũː pʰ õ
ikacolombia_arhu1242	Arhuaco	arhu1242	Chibchan	South America	10.7018	-73.6363	28	18	7	0	3	18	10	2.5714285714285716	i s o ɨ ɐ ʔ dʒ z b ei p m g w tʃ t h iɨ a d n u ou β ʒ k ɾ e
iaai_iaai1238	Iaai	iaai1238	Austronesian	Papunesia	-20.6301	166.59	54	37	17	0	0	37	17	2.176470588235294	w œ ɳ̊ h ʃ m̥ ŋ̊ g ɭ̊ f y ɔː m i ŋ θ b e ɔ ɲ̊ s n̪ iː ɭ mʷ k bʷ o t̪ tʃ ɸ ɛː d̪ p β m̥ʷ ʍ x ɲ ɖ ø ʈ uː n̪̥ ɹ u dʒ eː ɳ æː æ ð ɛ oː
koasati_koas1236	Koasati	koas1236	Muskogean	North America	30.4096	-92.709	26	14	12	0	0	14	12	1.1666666666666667	p oː tʃ a h m t aː ĩː s n l ɬ b f k i j õ ã w o õː ĩ ãː iː
sandawe_sand1273	Sandawe	sand1273		Africa	-5.26918	35.4808	62	44	15	3	0	47	15	2.933333333333333	k pʰ m ŋǀ n aː ts ǃ f uː oː ǁʰ j ẽː dɮ a g dz tsʼ ãː iː gǃ tʰ eː tʼ ũː ǀ e ǁ w ŋ ɾ d l b tɬʼ gǁ t o gǀ tɬ ŋǃ tsʰ p ĩː ʔ ɬ ǃʔ kʰ ŋǁ ǃʰ s ǁʔ ǀʰ ǀʔ u pʼ x õː kʼ i h
southernkiwaiislanddialect_sout2949	Southern Kiwai	sout2949	Kiwaian	Papunesia	-8.64889	143.244	21	13	5	0	3	13	8	2.6	m e p ʔ n ae ɾ i t u oi s w o k b g au j d a
maybratmayhapehdialectofayawasivillage_maib1239	Maybrat-Karon	maib1239		Papunesia	-1.3679	132.591	16	11	5	0	0	11	5	2.2	t f p k r s a u m i n x w ɔ j e
mansinorthern_mans1258	Northern Mansi	mans1258	Uralic	Eurasia	64.4118	61.344	29	19	10	0	0	19	10	1.9	j e iː kʷ ɲ s̪ n̪ w ŋ i l̪ k uː aː x ɕ m t̪ eː r ɣ ʎ xʷ u tʲ a oː o p
tariana_tari1256	Tariana	tari1256	Arawakan	South America	0.440205	-68.9042	39	24	15	0	0	24	15	1.6	wʱ n̪ʱ w t̪ʰ b t̪ tʃ uː n̪ kʰ õ d̪ e mʱ ĩ ɲʱ kʷ i ɨ ã a aː p l ẽ eː ɺ d̪ʱ iː pʰ j h u ɲ m k ũ o s
nandi_nand1266	Nandi	nand1266	Nilotic	Africa	0.793737	35.408478	33	13	20	0	0	13	20	0.65	ɑ ʊː o k n i ɛ u eː ɔː j ɛː uː ɔ e c l p iː ɾ ɲ ŋ m a t ɪː s ɪ ʊ ɑː aː w oː
ingush_ingu1240	Ingush	ingu1240	Nakh-Daghestanian	Eurasia	43.11	45.03	46	34	8	0	4	34	12	4.25	uː q ħ ʡ k uo n v ie ʃ r̥ d̪ oa x t̪ kʼ ea l dʒ tsʼ a o r qʼ b p m ʔ e iː aː z j s tʃ tʃʼ f ʁ i t̪ʼ u h g ts ʒ pʼ
maranungku_mara1386	Maranunggu	mara1386	Western Daly	Australia	-13.6754	130.12	18	13	5	0	0	13	5	2.6	tɕ n j ɹ l m p w ɲ i a r k u ŋ t æ ə
pechculmidialect_pech1241	Pech	pech1241	Chibchan	North America	15.8033	-85.558	36	16	20	0	0	16	20	0.8	j m õː s̪ ẽː ãː a uː iː eː o ẽ ã h ĩ w ũː k t̪ aː ũ oː l̪ ɾ u n ʔ e ĩː p r i kʷ õ ʃ b
diyari_dier1241	Dieri	dier1241	Pama-Nyungan	Australia	-28.1667	138.0	25	22	3	0	0	22	3	7.333333333333333	l ɾ t r u ɳ n̪ k j w ɲ ʈ ʎ ɐ m ɭ l̪ t̪ i p n ɖ t̠ ɻ ŋ
vietnamese_viet1252	Vietnamese	viet1252	Austroasiatic	Eurasia	20.681188	105.774071	36	22	11	0	3	22	14	2.0	iʌ ʌ ɤ ɔ m ɒ l̪ e i ŋ ɓ t̪ ʔ ɣ n̪ ɯ ɲ ɛ z s h w f t̪ʰ ɯʌ o u x j c ɗ p uʌ a k v
bardi_bard1255	Bardi	bard1255	Nyulnyulan	Australia	-16.6274	122.906	24	17	7	0	0	17	7	2.4285714285714284	i ʎ u t aː ɳ o ŋ j p ʈ n uː ɲ iː l m ɻ k w r a ɭ c
mongnjua_hmon1264	Hmong Njua	hmon1264	Hmong-Mien	Eurasia	22.5638	101.95	51	41	6	0	4	41	10	6.833333333333333	ⁿtʃ ʒ ⁿp a p ɔu kʰ n̠ o ⁿk i l̥ ⁿʈʂʰ ʈʂʰ v ⁿts̪ ŋ qʰ ⁿt̪ n̪ ç q ts̪ ⁿkʰ tʃ u ɛʉ s̪ f ʈʂ e ⁿtʃʰ k ⁿt̪ʰ t̪ʰ m h ⁿʈʂ ʉ ⁿq pʰ ai ⁿqʰ tʃʰ ʃ ⁿpʰ l t̪ ⁿts̪ʰ ts̪ʰ uə
ik_ikkk1242	Ik	ikkk1242	Kuliak	Africa	3.61407	34.2507	46	29	17	0	0	29	17	1.7058823529411764	l d̪ ts f m k tɬ̰ z uː r s w ɔ dʒ a o ŋ g oː eː i u ts̰ ɲ ɔː h p ɗ ɪː iː ɛː n̪ ɬ ɪ ɛ tʃ ɮ j aː e ʊː b k̰ dz t̪ ɓ
apalai_apal1257	Apalaí	apal1257	Cariban	South America	1.49792	-54.7457	24	12	12	0	0	12	12	1.0	n ɨ p ʃ u s e ʔ ĩ m ɨ̃ z ũ ã w ɾ k j t o ẽ a õ i
bawm_bawm1236	Bawm Chin	bawm1236	Sino-Tibetan	Eurasia	22.4405233333	92.92553	36	24	10	0	2	24	12	2.4	r h tʰ tʃ ia i w ɔ n l ʔ a kʰ b d ʈ v iː ɛː s aː ua ɛ ʈʰ u ŋ pʰ j k p m z f ɔː t uː
bambara_bamb1269	Bambara	bamb1269	Mande	Africa	12.9	-7.65	49	21	28	0	0	21	28	0.75	m ɛ ŋ ɲ dʒ f ɛː n k iː oː ĩ e aː tʃ o ʃ g h ũ ɛ̃ː b eː ĩː ẽ õː ãː uː w ɔ̃ õ ã ɔ̃ː ɔː ɾ ũː t d j s u ɛ̃ p i a ẽː z ɔ l
papiamentu_papi1253	Papiamento	papi1253	Indo-European	South America	12.48485	-69.93988	42	24	10	0	8	24	18	2.4	j k ʃ s̪ f tʃ b eu iu ui o øi x ɛ ʒ uː p ai u r d̪ ø v y h m ɔ i g n̪ oi au l̪ ɛi a e ŋ z̪ t̪ ɲ w dʒ
yine_yine1238	Yine	yine1238	Arawakan	South America	-11.1086	-73.3087	21	16	5	0	0	16	5	3.2	s ɾ ç k tʃ a ɨ t p n ts l i ʃ o e w c j ɦ̃ m
paez_paez1247	Páez	paez1247		South America	2.61516	-76.31254	52	36	16	0	0	36	16	2.25	w j o p ts pʲ ḛ̃ ŋ i ɺʲ ã ⁿdʲ tsʰ m nʱ kʰ ẽ tʲʰ e ⁿb ⁿʒ nʲ ɸʲ ⁿd ʃ ḭ ã̰ kʲ tʲ a pʰ ḭ̃ tʃʰ ɺ s t a̰ ⁿz tʰ õ̰ tʃ k ḛ ⁿbʲ xʲ ĩ o̰ n x ⁿβʲ õ ⁿg
ache_ache1246	Aché	ache1246	Tupian	South America	-25.5865	-56.4697	24	12	12	0	0	12	12	1.0	ũ ʔ tʃ k i β̞ a õ ⁿb ⁿdʒ t ẽ ɨ̃ j p ĩ ã ɨ ⁿg u e ɾ o ⁿd
aghem_aghe1239	Aghem	aghe1239	Atlantic-Congo	Africa	6.38956	10.0807	36	26	10	0	0	26	10	2.6	gb ʔ j l o ʊ ŋ tʃ dʒ i̝ ŋm ts pf kp ɒ ɲ f ɣ d m s k n dz z w g ɛ b t bv ɔ u̝ ɪ a e
havu_sabu1255	Hawu	sabu1255	Austronesian	Papunesia	-10.5522	121.847	26	20	6	0	0	20	6	3.3333333333333335	e ɗ g r ə dʒ o p a t ɠ ʔ m ɲ n u v h ʄ l k b d i ŋ ɓ
rapanui_rapa1244	Rapanui	rapa1244	Austronesian	Papunesia	-27.113	-109.342	22	12	10	0	0	12	10	1.2	i vʷ n ŋ t ʃ aː p a ʔ uː eː iː k o h tʃ ɾ m oː u e
german_stan1295	German	stan1295	Indo-European	Eurasia	48.649	12.4676	42	23	16	0	3	23	19	1.4375	ʏ ɛ ø ɔɪ ŋ h i v g tʃ ɔ ʃ j ʊ l ts ʒ d p o ʁ œ t n y aː pf aɪ a b f m ɪ k aʊ z ɛː u ə χ s e
mutsun_sout2986	Southern Ohlone	sout2986	Miwok-Costanoan	North America	36.787073	-121.487098	30	20	10	0	0	20	10	2.0	ɔ tʃ l’ʲ ɾ’ aː t’ʲ ɔː k w p i l’ s̪ ʈ m a n’ ʔ ʃ iː n’ʲ h ts̪ ɛː j uː t̪ ɛ u t̪’ʲ
tampulma_tamp1252	Tampulma	tamp1252	Atlantic-Congo	Africa	9.75577	-1.35467	42	24	18	0	0	24	18	1.3333333333333333	ɔ p a ɪː j ɲ l e h uː dʒ ɔː ɾ w k gb b ʊ ŋ i kp ʊː d aː s ɛː o z ŋm g eː ɛ m t tʃ ɪ v oː n f u iː
karuk_karo1304	Karok	karo1304		North America	41.8228	-123.315	24	16	8	0	0	16	8	2.0	ʔ ʊː n̪ j p tʃ x m f iː ʊ ɾ s h oː s̪ β̞ a ʃ t̪ aː i k eː
movima_movi1243	Movima	movi1243		South America	-13.8115	-65.6348	29	19	10	0	0	19	10	1.9	ɓ iː o e β p ʔ k aː ɬ ɾ m ɗ u n j i t h kʷ ʂ eː l j̰ w a tʃ uː oː
ndjebbana_djee1236	Djeebbana	djee1236	Maningrida	Australia	-12.0133	134.097	21	16	5	0	0	16	5	3.2	n k ɭ ɳ ɛ j w t̠ ɔ n̠ u ɾ m ɻ ʈ a p ŋ i l t
egyptianarabic_egyp1253	Egyptian Arabic	egyp1253	Afro-Asiatic	Africa	31.0	31.0	35	27	8	0	0	27	8	3.375	m dʒ w g s̪ ħ uː k æː iː a b q n̪ d̪ˤ s̪ˤ ʕ t̪ ʔ eː j l̪ z̪ˤ f χ ɪ t̪ˤ oː d̪ h z̪ ʁ r ʊ ʃ
uyghurstandarddialectofurumqi_uigh1240	Uighur	uigh1240	Turkic	Eurasia	43.88	87.38	43	25	18	0	0	25	18	1.3888888888888888	sʼ ʔ ʒ oː eː y uː ʃ g øː ɯ m l’ tʼ h f ø u tʃ z’ ɯː yː n’ d’ æː ɑ k dʒ o w e iː j æ ŋ i q r ɢ χ ɑː p b
nunggubuyu_nung1290	Wubuy	nung1290	Gunwinyguan	Australia	-14.2623	135.753	25	19	6	0	0	19	6	3.1666666666666665	ʈ ɭ k t̪ m j w iː a ŋ t l̪ n̠ uː u ɳ aː n ɻ ɾ p t̠ l i n̪
sango_sang1328	Sango	sang1328	Atlantic-Congo	Africa	6.78584	20.1702	39	26	12	1	0	27	12	2.1666666666666665	ɓ i ɛ̃ ɔ f p gb a z w e ũ j v g d h n kp ɲ ɾ ɔ̃ t ĩ s ã u ⁿv o ⁿb ɛ m ⁿd ⁿgb k ⁿg ⁿz b l
bribri_brib1243	Bribri	brib1243	Chibchan	North America	9.39794	-83.0539	28	16	12	0	0	16	12	1.3333333333333333	i u ã b r’ ɪ tʼ ʔ ɾ’ ʊ o õ k tsʼ ũ tʃ ɺ̣ ʃ ẽ d’ a p h j e sʼ w ĩ
lakotateton_lako1247	Lakota	lako1247	Siouan	North America	46.3699	-103.95	33	25	8	0	0	25	8	3.125	ɣ ʒ kʰ ɛ l tʰ ũ tʃʼ m s u ĩ pʼ ʔ tʼ i tʃʰ z h k j tʃ p kʼ x ɔ pʰ t ʃ ã a w n
chatinowesternhighland_west2644	Western Highland Chatino	west2644	Otomanguean	North America	16.2495	-97.3244	42	33	9	0	0	33	9	3.6666666666666665	tʃ j ĩ d n̰ hʲ ɾ ts z e ɔ̃ n ð b k ɛ̃ s lʲ nʲ o dʲ m hʷ ʃ n̰ʲ ʔ tʲ ʔʷ t l p gʷ kʷ a i g h w ũ ʔʲ ʒ u
mehrimehreyyetdialect_mehr1241	Mehri	mehr1241	Afro-Asiatic	Eurasia	16.793	52.473	38	30	6	0	2	30	8	5.0	t u a n e ð tʼ w χ ɾ ai k ts’ˤ ɛ kʼ h au b m ʒ tʃ’ˤ θ ʔ z ɬ l i ʁ s d ʃ ʕ o ħ f g ɬˤ j
lawu_lawu1238	Lawu	lawu1238	Sino-Tibetan	Eurasia	24.133878	101.498795	32	22	6	0	4	22	10	3.6666666666666665	tsʰ u e m s l tɕ au pʰ tʰ ie t tɕʰ o k i j v ŋ ts ua a w n ai x z p ə f kʰ ɕ
bashkir_bash1264	Bashkir	bash1264	Turkic	Eurasia	53.5967	56.5594	36	27	9	0	0	27	9	3.0	i j ʊ w ɒ x ɵ ŋ v n m b f g q z s ð y ʒ h l ɤ θ ʔ t p d ø k ʁ tʃ r ə æ ʃ
lelepa_lele1267	Lelepa	lele1267	Austronesian	Papunesia	-17.6042	168.202	20	14	6	0	0	14	6	2.3333333333333335	t aː s p u kpʷ i e n a r w f m o j k ŋ l ŋmʷ
aymaracentral_cent2142	Central Aymara	cent2142	Aymaran	South America	-17.0	-68.5	33	27	6	0	0	27	6	4.5	kʼ kʰ m pʼ ʃ ʎ q s̪ a tʃʰ χ aː ɲ w tʃ k t̪ʰ pʰ tʃʼ j ɾ̪ t̪ p h l̪ t̪ʼ i iː qʰ uː u qʼ n̪
chukchansi_yoku1256	Northern Yokuts	yoku1256	Yokutsan	North America	36.3167	-119.721	37	27	10	0	0	27	10	2.7	u j a aː iː pʼ i m ʔ kʼ ʃ kʰ tʃʰ tʃʼ t̪ʼ ɛː p x n n̰ w̰ l̪ l̪̰ t̪ʰ h m̰ j̰ pʰ w uː k s ɛ ɔː tʃ t̪ ɔ
slaveharedialectnorth_nort2942	North Slavey	nort2942	Athabaskan-Eyak-Tlingit	North America	63.2671	-123.641	40	31	9	0	0	31	9	3.4444444444444446	ɛ̃ f ɾ kʼ ʃ x p m n tʼ i k ʒ ts kʷ t s kʰ ʔ õ ɬ tɬ ɣ ɛ o a z tʰ ĩ w tsʼ tʃʼ tʃ j u h w̰ e tɬʼ l
silti_silt1240	Silt'e	silt1240	Afro-Asiatic	Africa	7.77004	38.1449	34	24	10	0	0	24	10	2.4	kʼ b t ʔ g k oː j aː d i eː ʒ dʒ h tʼ iː e n o m ɲ l a s f ɾ tʃ z uː w u ʃ tʃʼ
bisu_bisu1244	Bisu	bisu1244	Sino-Tibetan	Eurasia	20.8542	99.9862	38	29	9	0	0	29	9	3.2222222222222223	ɔ e u kʰ ɯ ŋ ɳ ⁿd o k tʃʰ pʰ j̊ m̥ ʃ ŋ̊ c æ tsʰ w m l̥ i n s p ⁿb l ɳ̊ t tʰ j ⁿg n̥ a h ə ts
selkuptaznortherndialect_selk1253	Selkup	selk1253	Uralic	Eurasia	59.9409	82.3004	38	16	22	0	0	16	22	0.7272727272727273	iː n e ɯː ʎ øː ɒː ə y a̟ əː s̪ l p ɯ ɒ aː q ɲ j yː ø ŋ β̞ k oː r ʃ eː a̟ː uː a u o i ʈ t̪ m
embera_embe1262	Emberá-Chamí	embe1262	Chocoan	South America	4.8791	-76.0749	30	18	12	0	0	18	12	1.5	b u d ʋ a ẽ e i ø ũ w ʔ h p ɾ tʃ ã m ɗ s ɓ ĩ ʉ̃ k n j ø̃ ʉ t r
mbane_mbaa1245	Mba	mbaa1245	Atlantic-Congo	Africa	1.06885	25.143	31	22	7	2	0	24	7	3.142857142857143	k ⁿgb a n’ i l’ p ⁿg gb ⁿdʒ w ɗ’ f tʃ g tʼ ɔ e nd’ d’ ɓ ɛ dʒ o kp ⁿb b n̠ j v u
bagirmi_bagi1246	Bagirmi	bagi1246	Central Sudanic	Africa	11.52392	14.769495	39	30	9	0	0	30	9	3.3333333333333335	ɖ p w ɲ ɛ e ɐ g n̪ ⁿg ʈ c ⁿɟ ʃ ⁿb i o ɔ u ɓ t̪ sʼ m ⁿd̪ ə ʄ k ᶑ h ʔ j b ɟ z’ ṛ ŋ a ɭ d̪
comanche_coma1245	Comanche	coma1245	Uto-Aztecan	North America	34.0	-101.0	27	14	12	0	1	14	13	1.1666666666666667	w h uː ɨ aː u ɾ ʔ j s t̪ i m n̪ iː ai e p β ts̪ oː ɨː k kʷ a eː o
amahuaca_amah1246	Amahuaca	amah1246	Pano-Tacanan	South America	-10.2012	-72.3208	22	14	8	0	0	14	8	1.75	õ j h p ɯ̃ m ç ʔ n’ ɯ θ s̪ k ɪ ɾ’ tʃ ã w tʼ o ɪ̃ a
creeplains_plai1258	Plains Cree	plai1258	Algic	North America	51.2437	-110.463	18	11	7	0	0	11	7	1.5714285714285714	ts oː k m i p w t eː a iː o kʷ s n j aː h
urubukaapor_urub1250	Urubú-Kaapor	urub1250	Tupian	South America	-2.46455	-46.2204	27	15	12	0	0	15	12	1.25	ʔ h ũ õ ẽ m ŋʷ sʼ a i ã kʷ ĩ tʼ w ɾ’ u k n’ ʃ o e p ɨ̃ ɨ ŋ j
tol_toll1241	Tol	toll1241	Jicaquean	North America	14.6686	-87.0372	28	22	6	0	0	22	6	3.6666666666666665	s k h a ʔ kʰ t̰ m t k̰ tʰ tsʰ ŋ pʰ l ts β e o p̰ j w i u ts̰ n ɨ p
yoruba_yoru1245	Yoruba	yoru1245	Atlantic-Congo	Africa	7.15345	3.67225	29	18	11	0	0	18	11	1.6363636363636365	gb n dʒ k e o j ɔ̃ f t ɛ d b ɾ ũ m ɔ ɛ̃ s h ĩ kp l ʃ u i w g a
efik_efik1245	Efik	efik1245	Atlantic-Congo	Africa	4.89379	8.38121	20	13	7	0	0	13	7	1.8571428571428572	m i e ɲ j n b ɵ u ɔ k s ɛ f a t ŋʷ d w kp
thakalitukchedialect_thak1245	Thakali	thak1245	Sino-Tibetan	Eurasia	28.7014	83.6466	31	19	12	0	0	19	12	1.5833333333333333	l̥ m l tʰ r̝̥ tsʰ e̤ a̤ t ə i̤ e w ɾ u t̪ʰ o kʰ t̪ ts pʰ j ŋ r a n̪ o̤ i ə̤ ṳ p
ahtna_ahte1237	Ahtena	ahte1237	Athabaskan-Eyak-Tlingit	North America	61.7068	-144.889	37	27	10	0	0	27	10	2.7	ɛ χ s iː kʼ tɬʼ n ɐ ɬ tɬʰ kʰ ɔ qʰ ŋ h oː z uː ʁ tsʰ æː ɮ ʊ tʼ t tɬ tʰ ɪ tsʼ ʔ k ts aː qʼ q p hʷ
tigre_tigr1270	Tigre	tigr1270	Afro-Asiatic	Africa	17.3494	38.2233	36	29	7	0	0	29	7	4.142857142857143	f j z t̪ʼ oː kʼ l tʃ w pʼ ʔ n̪ h tsʼ iː ts ʕ dʒ k r eː ə ʒ uː d̪ æː ɐ g b ħ m s x ʃ t̪ tʃʼ
huambisa_huam1247	Huambisa	huam1247	Chicham	South America	-3.99109	-77.9797	22	14	8	0	0	14	8	1.75	k n ɯ tʃ j ĩ s ã ɯ̃ p w a ŋ i ts ũ u ʃ x m ɾ t
nuxalk_bell1243	Bella Coola	bell1243	Salishan	North America	52.3448	-126.689	34	28	6	0	0	28	6	4.666666666666667	χʷ s l tɬʼ aː w ʔ kʷ χ a u qʼ j xʷ m iː kʼʷ uː ç qʷ q qʼʷ i k’ʲ pʼ ɬ t̪ʼ tsʼ t̪ kʲ h p n̪ ts
urarina_urar1246	Urarina	urar1246		South America	-4.44006	-75.4211	45	17	20	0	8	17	28	0.85	k õː eː aː a ʉ̃ː ɲ ɽ s i tɕ ãː hʲ o ẽː ʃ e kʷ ʉː ʉ ãũ h ĩ ĩː fʷ t iː ai b ã aʉ oː au l n ẽ ae ãĩ d ãẽ ʉ̃ ãʉ̃ m õ hʷ
emerillon_emer1243	Teko	emer1243	Tupian	South America	3.23694	-52.3699	30	16	14	0	0	16	14	1.1428571428571428	t u w tʃ j ə̃ b s z ĩ a ʔ ẽ ã l kʷ h õ e i ũ g ɨ̃ p dʒ k o ə ɨ d
gunya_marg1253	Margany	marg1253	Pama-Nyungan	Australia	-26.789	144.892	31	25	6	0	0	25	6	4.166666666666667	ɻ t aː l iː r n d̠ g t̪ t̠ d̪ p ɭ w ɳ ŋ n̠ l̠ u a d n̪ ʈ j m k b uː ɖ i
chaha_seba1251	Sebat Bet Gurage	seba1251	Afro-Asiatic	Africa	8.11879	37.9891	45	36	9	0	0	36	9	4.0	w s o tʼ pʷ kʼ f ɛ kʲ xʲ p r l k’ʲ fʷ n tʃʼ ɨ a ɔ z kʷ m ʒ tʃ ʃ u b x gʷ g j gʲ mʷ bʷ i t β̞ d e k xʷ dʒ ə kʼʷ
ngizim_ngiz1242	Ngizim	ngiz1242	Afro-Asiatic	Africa	12.1051	11.0178	41	34	7	0	0	34	7	4.857142857142857	ʒ ɽ a z ɨ ʃ gʷ i ⁿg l v d̰ t n ɬ r k g aː h ⁿb ɲ ⁿgʷ j b f d c m eː oː kʷ ɟ ⁿd s u w p ɮ b̰ ɟ̰
tsimshiancoast_nucl1649	Southern-Coastal Tsimshian	nucl1649	Tsimshian	North America	52.59103	-128.544545	44	38	6	0	0	38	6	6.333333333333333	iː n̰ d q b qʼ ɢ i p kʲ kʷ ts ɬ j̰ ɰ̰ tʼ m h gʷ k’ʲ pʼ k n s x gʲ w kʼ l̰ g w̰ a uː dz u j l kʼʷ m̰ ɰ t ʔ aː tsʼ
assamese_assa1263	Assamese	assa1263	Indo-European	Eurasia	26.0876	91.2932	38	23	15	0	0	23	15	1.5333333333333334	ɛ̃ n i ɹ ŋ ẽ s gʱ g ɔ j x bʱ k ã z β̞ kʰ ɒ u ĩ b ũ d õ ɦ ɒ̃ m dʱ p o tʰ ɛ e l a pʰ t
bocotachiriquidialect_bugl1243	Buglere	bugl1243	Chibchan	North America	8.57695	-81.25648	28	15	12	1	0	16	12	1.25	o h ĩ m w e i ŋ l’ ⁿb k ã n’ ⁿg ɾ’ ɔ̃ sʼ ɛ a nd’ tʼ ɔ j ɲ ũ tʃ u ɛ̃
lahu_lahu1253	Lahu	lahu1253	Sino-Tibetan	Eurasia	21.2701	100.214	35	26	9	0	0	26	9	2.888888888888889	ɯ kʰ q tʃ ɣ qʰ k ʔ a pʰ ɨ tʰ ɛ v d f t ɔ i l p n g x ʝ e m ŋ tʃʰ ə dʒ b w ʃ o
teduray_tiru1241	Tiruray	tiru1241	Austronesian	Papunesia	6.77321	124.127	22	16	6	0	0	16	6	2.6666666666666665	h ɔ t ɛ i d a j r s w n b ʔ k m ɨ u ɸ ŋ l g
mazahuacentral_cent2144	Central Mazahua	cent2144	Otomanguean	North America	19.7357	-100.018	68	53	15	0	0	53	15	3.533333333333333	ⁿb u ɲ̰ k ɾ ⁿgʷ ɛ n̰ kʷ kʷʰ ⁿg p tʰ o ɲ̊ tʃʼ m ɔ pʰ j̰ j m̥ m̰ ⁿdʒ ɲ w n̥ ã tʼ ũ g ⁿd a ɣ ⁿdz ɗ sʼ ʍ ʃ ɓ kʰ ʒ tʃʰ n gʷ ʔ t ĩ i kʼ w̰ tsʰ s õ tsʼ kʼʷ ə̃ ẽ ɐ β j̊ tʃ z ə ts sʰ h e
