ID	Glottocode	Dataset	Name	Family	Macroarea	Latitude	Longitude	Num_Phonemes	Num_Consonants	Num_Vowels	Num_Clusters	Num_Long_Consonants	Num_Long_Vowels	Num_Diphthongs	Ratio	Phonemes	Consonants	Vowels	Diphthongs
aika1237-563	aika1237	upsid	Aikanã		South America	-12.6695	-60.5353	32	22	10	0	0	0	0	2.2000	a ã b d dz dʒ e̞ f g h i j k m n o̞ p s t ts tʃ u ũ y ɨ ɪ̃ ɲ ɺ̠ ʃ ʒ ʔ β̞	b d dz dʒ f g h j k m n p s t ts tʃ ɲ ɺ̠ ʃ ʒ ʔ β̞	a ã e̞ i o̞ u ũ y ɨ ɪ̃	
ainuhokkaidodialect_ainu1240	ainu1240	lapsyd	Ainu, Hokkaido dialect	Ainu	Eurasia	43.6337	142.4617	16	11	5	0	0	0	0	2.2000	a h i j k m n p s tʃ t̪ u w ɔ ɛ ɽ	h j k m n p s tʃ t̪ w ɽ	a i u ɔ ɛ	
ainu1240-207	ainu1240	upsid	Hokkaido Ainu	Ainu	Eurasia	43.6337	142.4617	16	11	5	0	0	0	0	2.2000	a h i j k m n p s t tʃ u w ɔ ɛ ɾ	h j k m n p s t tʃ w ɾ	a i u ɔ ɛ	
ajab1235-651	ajab1235	aa	Aja (Benin)	Atlantic-Congo	Africa	7.0663	1.6499	40	28	12	0	0	0	0	2.3333	a ã b d dʒ e f g gb i ĩ j k kp l m n o p r s t tʃ u ũ v w z ŋ ɔ ɔ̃ ɖ ɛ ɛ̃ ɣ ɲ ʁ ʃ ʒ χ	b d dʒ f g gb j k kp l m n p r s t tʃ v w z ŋ ɖ ɣ ɲ ʁ ʃ ʒ χ	a ã e i ĩ o u ũ ɔ ɔ̃ ɛ ɛ̃	
ajab1235-652	ajab1235	aa	Aja (Benin)	Atlantic-Congo	Africa	7.0663	1.6499	37	23	14	0	0	0	0	1.6429	a ã b d dʒ e ẽ f g gb h i ĩ j k kp l m n o õ s t tʃ u ũ v w x z ŋ ɔ ɔ̃ ɖ ɛ ɛ̃ ɲ	b d dʒ f g gb h j k kp l m n s t tʃ v w x z ŋ ɖ ɲ	a ã e ẽ i ĩ o õ u ũ ɔ ɔ̃ ɛ ɛ̃	
ajas1235-1250	ajas1235	phoible	Aja (Sudan)	Kresh-Aja	Africa	8.5800	25.6122	48	38	10	0	0	0	0	3.8000	a b c d dʑ e f g gb h i j k kp l m n o p r s t ts tɕ u v w x ħ ŋ ɐ ɓ ɔ ɖ ɗ ɛ ɟ ɣ ɪ ɲ ɾ ʃ ʈ ʊ ʒ ʕ θ ⱱ	b c d dʑ f g gb h j k kp l m n p r s t ts tɕ v w x ħ ŋ ɓ ɖ ɗ ɟ ɣ ɲ ɾ ʃ ʈ ʒ ʕ θ ⱱ	a e i o u ɐ ɔ ɛ ɪ ʊ	
ajyininka_ajyi1238	ajyi1238	lapsyd	Ajyîninka	Arawakan	South America	-9.8236	-74.6195	27	19	6	0	1	3	2	2.3750	a ai aː h i iː j k m n n̠ o oi oː p r rʲː s t ts tsʰ tʃ tʃʰ tʰ ɕ ɰ β̞	h j k m n n̠ p r rʲː s t ts tsʰ tʃ tʃʰ tʰ ɕ ɰ β̞	a aː i iː o oː	ai oi
ajyi1238-1807	ajyi1238	saphon	Ajyíninka Apurucayali	Arawakan	South America	-9.8236	-74.6195	25	19	6	0	0	3	0	3.1667	a aː ç h i iː j k m n o oː p s t ts tsʰ tʃ tʃʰ tʰ ɰ ɲ ɾ ɾʲ ʋ	ç h j k m n p s t ts tsʰ tʃ tʃʰ tʰ ɰ ɲ ɾ ɾʲ ʋ	a aː i iː o oː	
akan1250-655	akan1250	aa	Akan	Atlantic-Congo	Africa	6.3476	-1.3325	27	18	9	0	0	0	0	2.0000	a b d e f g h i j k kʷ l m n nʷ o p r s t u w ŋ ɔ ɛ ɪ ʊ	b d f g h j k kʷ l m n nʷ p r s t w ŋ	a e i o u ɔ ɛ ɪ ʊ	
akan1250-1245	akan1250	phoible	Akan	Atlantic-Congo	Africa	6.3476	-1.3325	58	28	30	0	0	10	0	0.9333	a aː ã b d dz dʑ dʑᶣ e eː ẽ f gʷ h i iː ĩ kʷ l m n o oː õ p r s sᶣ t ts tɕ tɕᶣ u uː ũ w æ æː æ̃ ŋ ŋʷ ɔ ɔː ɔ̃ ɕ ɕᶣ ɛ ɛː ɛ̃ ɥ ɪ ɪː ɪ̃ ɲ ɲᶣ ʊ ʊː ʊ̃	b d dz dʑ dʑᶣ f gʷ h kʷ l m n p r s sᶣ t ts tɕ tɕᶣ w ŋ ŋʷ ɕ ɕᶣ ɥ ɲ ɲᶣ	a aː ã e eː ẽ i iː ĩ o oː õ u uː ũ æ æː æ̃ ɔ ɔː ɔ̃ ɛ ɛː ɛ̃ ɪ ɪː ɪ̃ ʊ ʊː ʊ̃	
akan1250-208	akan1250	upsid	Akan	Atlantic-Congo	Africa	6.3476	-1.3325	35	21	14	0	0	0	0	1.5000	a ã b cç cçʷ çʷ d e f g h i ĩ j kʰ m n o pʰ r s tʰ u ũ ɔ ɛ ɟʝ ɟʝʷ ɥ ɪ ɪ̃ ɲ ɲʷ ʊ ʊ̃	b cç cçʷ çʷ d f g h j kʰ m n pʰ r s tʰ ɟʝ ɟʝʷ ɥ ɲ ɲʷ	a ã e i ĩ o u ũ ɔ ɛ ɪ ɪ̃ ʊ ʊ̃	
akas1242-1572	akas1242	phoible	Akaselem	Atlantic-Congo	Africa	8.8858	1.3703	49	20	29	0	0	9	0	0.6897	a aː ã b c d e eː ẽ f g gb i iː ĩ j k kp l m n o oː õ p s t u uː ũ w æ æ̃ ŋ ɔ ɔː ɔ̃ ɛ ɛː ɛ̃ ɟ ɪ ɪː ɪ̃ ɲ ʊ ʊː ʊ̃ ⁿgb	b c d f g gb j k kp l m n p s t w ŋ ɟ ɲ ⁿgb	a aː ã e eː ẽ i iː ĩ o oː õ u uː ũ æ æ̃ ɔ ɔː ɔ̃ ɛ ɛː ɛ̃ ɪ ɪː ɪ̃ ʊ ʊː ʊ̃	
akaw1239-1873	akaw1239	saphon	Akawaio	Cariban	South America	6.1628	-60.8620	21	10	11	0	0	4	0	0.9091	a aː e eː i iː j k m n o oː p s t u w ɤ ɯ ɾ ʔ	j k m n p s t w ɾ ʔ	a aː e eː i iː o oː u ɤ ɯ	
akaw1239-209	akaw1239	upsid	Akawaio	Cariban	South America	6.1628	-60.8620	23	13	7	0	0	0	3	1.3000	a ai au b d e̞ g i j k m n o̞ p r s t u w z ɔi ə ɨ	b d g j k m n p r s t w z	a e̞ i o̞ u ə ɨ	ai au ɔi
akha1245-2608	akha1245	ea	Akha	Sino-Tibetan	Eurasia	21.2309	100.9640	57	34	23	0	0	0	0	1.4783	a̤ ã̤ a̰ b bʲ d dz dʲ e̤ ḛ g h i̤ ḭ j k kʰ m mʲ m̩ n o̤ o̰ p pʰ pʲ pʲʰ s sʰ sʲ sʲʰ t ts tsʰ tʰ tʲ tʲʰ ṳ ṵ x xʰ y̤ y̰ z ø̤ ø̰ ŋ ɔ̤ ɔ̰ ə̤ ə̰ ɛ̤ ɛ̰ ɣ ɯ̤ ɯ̰ ɲ	b bʲ d dz dʲ g h j k kʰ m mʲ m̩ n p pʰ pʲ pʲʰ s sʰ sʲ sʲʰ t ts tsʰ tʰ tʲ tʲʰ x xʰ z ŋ ɣ ɲ	a̤ ã̤ a̰ e̤ ḛ i̤ ḭ o̤ o̰ ṳ ṵ y̤ y̰ ø̤ ø̰ ɔ̤ ɔ̰ ə̤ ə̰ ɛ̤ ɛ̰ ɯ̤ ɯ̰	
akha1245-1162	akha1245	phoible	Akha	Sino-Tibetan	Eurasia	21.2309	100.9640	41	28	13	0	0	0	0	2.1538	a ã b cç cçʰ d dz dʒ e g h i j k kʰ l m n o p pʰ s t ts tsʰ tʃʰ tʰ u ũ x z ø ŋ ɔ ɔ̃ ə ɛ ɣ ɯ ɲ ʔ	b cç cçʰ d dz dʒ g h j k kʰ l m n p pʰ s t ts tsʰ tʃʰ tʰ x z ŋ ɣ ɲ ʔ	a ã e i o u ũ ø ɔ ɔ̃ ə ɛ ɯ	
akla1241-1095	akla1241	phoible	Aklanon	Austronesian	Papunesia	11.5543	122.3540	20	17	3	0	0	0	0	5.6667	a b d g h i j k l m n p r s t u w ŋ ɣ ʔ	b d g h j k l m n p r s t w ŋ ɣ ʔ	a i u	
akoo1248-656	akoo1248	aa	Akoose	Atlantic-Congo	Africa	4.9243	9.6552	40	22	18	0	0	10	0	1.2222	a aː b d dʒ e eː g h i iː j k l m n o oː p s t tʃ u uː w ŋ ɒː ɔ ɔː ə əː ɛ ɛː ɤː ɲ ʔ ⁿb ⁿd ⁿg ⁿz	b d dʒ g h j k l m n p s t tʃ w ŋ ɲ ʔ ⁿb ⁿd ⁿg ⁿz	a aː e eː i iː o oː u uː ɒː ɔ ɔː ə əː ɛ ɛː ɤː	
akoo1248-1554	akoo1248	phoible	Akoose	Atlantic-Congo	Africa	4.9243	9.6552	30	18	12	0	0	4	0	1.5000	aː b c d e g h i iː j k l m n o p s t uː w z ø ɑ ɔ ɔː ə ɛ ɟ ɲ ʔ	b c d g h j k l m n p s t w z ɟ ɲ ʔ	aː e i iː o uː ø ɑ ɔ ɔː ə ɛ	
akpe1248-1532	akpe1248	phoible	Akpes	Atlantic-Congo	Africa	7.5026	5.9556	31	21	10	0	0	0	0	2.1000	a ã b d dz e f g gb h i j k kp l m n o r s t ts u w x ŋ ɔ ɔ̃ ɛ ɛ̃ ʃ	b d dz f g gb h j k kp l m n r s t ts w x ŋ ʃ	a ã e i o u ɔ ɔ̃ ɛ ɛ̃	
akun1241-2069	akun1241	saphon	Akuntsu	Tupian	South America	-12.8322	-60.9716	22	11	11	0	0	0	0	1.0000	a ã i ĩ j k kʷ m n p t u ũ w ŋ ɔ ɛ ɛ̃ ɨ ɨ̃ ɾ ʔ	j k kʷ m n p t w ŋ ɾ ʔ	a ã i ĩ u ũ ɔ ɛ ɛ̃ ɨ ɨ̃	
akur1238-1862	akur1238	saphon	Akurio	Cariban	South America	3.1961	-55.6294	24	10	14	0	0	7	0	0.7143	a aː e eː i iː j k m n o oː p t tʃ u uː w ə əː ɨ ɨː ɾ ʔ	j k m n p t tʃ w ɾ ʔ	a aː e eː i iː o oː u uː ə əː ɨ ɨː	
alabama_alab1237	alab1237	lapsyd	Alabama	Muskogean	North America	30.7674	-94.6285	20	14	6	0	0	3	0	2.3333	a aː b h j k l m n o oː p s tʃ t̪ w ɪ ɪː ɬ ɸ	b h j k l m n p s tʃ t̪ w ɬ ɸ	a aː o oː ɪ ɪː	
alab1237-210	alab1237	upsid	Alabama	Muskogean	North America	30.7674	-94.6285	17	14	3	0	0	0	0	4.6667	a b e h j k l m n o p s tʃ t̪ w ɬ ɸ	b h j k l m n p s tʃ t̪ w ɬ ɸ	a e o	
alab1254-1451	alab1254	phoible	Alaba-K'abeena	Afro-Asiatic	Africa	7.3901	38.1732	62	52	10	0	26	5	0	5.2000	a aː b bː d dʒ dʒː dː f fː g gː h hː iː j jː k kʼ kʼː kː l lː m mː n nː p pʼ pʼː pː r rː s sː t tʃ tʃʼ tʃʼː tʃː tʼ tʼː tː uː wː z zː ɔ ɔː ɛ ɛː ɪ ɰ ɲ ɲː ʃ ʃː ʊ ʒ ʒː ʔ ʔː	b bː d dʒ dʒː dː f fː g gː h hː j jː k kʼ kʼː kː l lː m mː n nː p pʼ pʼː pː r rː s sː t tʃ tʃʼ tʃʼː tʃː tʼ tʼː tː wː z zː ɰ ɲ ɲː ʃ ʃː ʒ ʒː ʔ ʔː	a aː iː uː ɔ ɔː ɛ ɛː ɪ ʊ	
alamblak_alam1246	alam1246	lapsyd	Alamblak	Sepik	Papunesia	-4.6631	143.3160	25	18	7	0	0	0	0	2.5714	a b d dʒ e g i j k m n o p s t tʃ u w x ə ɨ ɲ ɸ ɾ ʃ	b d dʒ g j k m n p s t tʃ w x ɲ ɸ ɾ ʃ	a e i o u ə ɨ	
alam1246-221	alam1246	upsid	Alamblak	Sepik	Papunesia	-4.6631	143.3160	25	18	7	0	0	0	0	2.5714	a b d dʒ e̞ g i j kʰ m n n̠ o̞ pʰ s tʃ tʰ u w x ə ɨ ɸ ɾ ʃ	b d dʒ g j kʰ m n n̠ pʰ s tʃ tʰ w x ɸ ɾ ʃ	a e̞ i o̞ u ə ɨ	
alaw1244-2681	alaw1244	er	Alawa	Mangarrayi-Maran	Australia	-15.5458	134.2820	26	22	4	0	0	0	0	5.5000	a e i j k̚ k͈ l m n p̚ p͈ r t̚ t͈ u w ŋ ȴ ȵ ȶ̚ ȶ͈ ɭ ɳ ɻ ʈ̚ ʈ͈	j k̚ k͈ l m n p̚ p͈ r t̚ t͈ w ŋ ȴ ȵ ȶ̚ ȶ͈ ɭ ɳ ɻ ʈ̚ ʈ͈	a e i u	
alawa_alaw1244	alaw1244	lapsyd	Alawa	Mangarrayi-Maran	Australia	-15.5458	134.2820	26	22	4	0	0	0	0	5.5000	a i j k l l̠ m n n̠ p r t t̠ w ŋ ɛ ɭ ɯ ɳ ɹ ʈ ⁿb ⁿd ⁿd̠ ⁿg ⁿɖ	j k l l̠ m n n̠ p r t t̠ w ŋ ɭ ɳ ɹ ʈ ⁿb ⁿd ⁿd̠ ⁿg ⁿɖ	a i ɛ ɯ	
alaw1244-214	alaw1244	upsid	Alawa	Mangarrayi-Maran	Australia	-15.5458	134.2820	26	22	4	0	0	0	0	5.5000	a e̞ j k l l̠ m n n̠ p r t t̠ w ŋ ɪ ɭ ɯ̞ ɳ ɹ ʈ ⁿb ⁿd ⁿd̠ ⁿg ⁿɖ	j k l l̠ m n n̠ p r t t̠ w ŋ ɭ ɳ ɹ ʈ ⁿb ⁿd ⁿd̠ ⁿg ⁿɖ	a e̞ ɪ ɯ̞	
aleuteastern_aleu1260	aleu1260	lapsyd	Aleut, Eastern	Eskimo-Aleut	North America	52.1228	-174.2900	30	24	6	0	0	3	0	4.0000	a aː h i iː j j̊ k l l̥ m m̥ n n̥ q s tʃ t̪ u uː w x z ð ŋ ŋ̊ ɣ ʁ ʍ χ	h j j̊ k l l̥ m m̥ n n̥ q s tʃ t̪ w x z ð ŋ ŋ̊ ɣ ʁ ʍ χ	a aː i iː u uː	
aleu1260-213	aleu1260	upsid	Aleut	Eskimo-Aleut	North America	52.1228	-174.2900	27	24	3	0	0	0	0	8.0000	a h i j j̊ k l m m̥ n n̥ q t ts u w x ð ŋ ŋ̊ ɣ ɬ ʁ ʃ ʍ ʒ χ	h j j̊ k l m m̥ n n̥ q t ts w x ð ŋ ŋ̊ ɣ ɬ ʁ ʃ ʍ ʒ χ	a i u	
alla1248-1529	alla1248	phoible	Alladian	Atlantic-Congo	Africa	5.2237	-4.4265	34	23	11	0	0	0	0	2.0909	a ã b c d e ẽ f g gb i j k kp l m n o õ p s t u v w z ɔ ɛ ɟ ɥ ɪ ɲ ʃ ʒ	b c d f g gb j k kp l m n p s t v w z ɟ ɥ ɲ ʃ ʒ	a ã e ẽ i o õ u ɔ ɛ ɪ	
alla1248-212	alla1248	upsid	Alladian	Atlantic-Congo	Africa	5.2237	-4.4265	36	25	11	0	0	0	0	2.2727	a ã b c d e f g gb h i j k kp l m n o p s t u v w z ɔ ɔ̃ ɛ ɛ̃ ɟ ɥ ɪ ɲ ɾ ʃ ʒ	b c d f g gb h j k kp l m n p s t v w z ɟ ɥ ɲ ɾ ʃ ʒ	a ã e i o u ɔ ɔ̃ ɛ ɛ̃ ɪ	
alng1239-2908	alng1239	er	Alngith	Pama-Nyungan	Australia	-12.5324	141.9380	28	24	4	0	0	0	0	6.0000	a i j k̚ k͈ l̺ m n̪ n̺ p̚ p͈ r̺ t̪̚ t̪͈ t̺̚ t̺͈ u w æ ð ŋ ȵ ȶ̚ ȶ͈ ɣ ɹ̺ ʔ β	j k̚ k͈ l̺ m n̪ n̺ p̚ p͈ r̺ t̪̚ t̪͈ t̺̚ t̺͈ w ð ŋ ȵ ȶ̚ ȶ͈ ɣ ɹ̺ ʔ β	a i u æ	
anguthimri_alng1239	alng1239	lapsyd	Anguthimri	Pama-Nyungan	Australia	-12.5324	141.9380	44	27	17	0	0	5	0	1.5882	a aː ã e eː ẽ i iː ĩ j k l m n n̠ n̪ o p r t tʳ t̠ t̪ u uː w y æ æː æ̃ ð ø ŋ ɣ ɹ ʒ ʔ β ⁿb ⁿd ⁿdʳ ⁿd̠ ⁿd̪ ⁿg	j k l m n n̠ n̪ p r t tʳ t̠ t̪ w ð ŋ ɣ ɹ ʒ ʔ β ⁿb ⁿd ⁿdʳ ⁿd̠ ⁿd̪ ⁿg	a aː ã e eː ẽ i iː ĩ o u uː y æ æː æ̃ ø	
alut1245-2412	alut1245	ea	Alutor	Chukotko-Kamchatkan	Eurasia	60.3844	165.6530	27	18	9	0	0	5	0	2.0000	ä äː e̞ː i iː j k l̪ l̪ʲ m n̪ n̪ʲ o̞̜ː p qˤ r t̪ u uː v w ŋ ɕ ə̞̆ ɣ ʔ ʡˤ	j k l̪ l̪ʲ m n̪ n̪ʲ p qˤ r t̪ v w ŋ ɕ ɣ ʔ ʡˤ	ä äː e̞ː i iː o̞̜ː u uː ə̞̆	
alya1239-2702	alya1239	er	Alyawarr	Pama-Nyungan	Australia	-21.0427	136.8350	43	40	3	0	0	0	0	13.3333	a i j jʷ k kʷ l lʷ l̪ l̪ʷ m mʷ n nʷ n̪ n̪ʷ p pʷ r rʷ t tʷ t̪ t̪ʷ w ŋ ŋʷ ȴ ȴʷ ȵ ȵʷ ȶ ȶʷ ə ɭ ɭʷ ɰ ɳ ɳʷ ɻ ɻʷ ʈ ʈʷ	j jʷ k kʷ l lʷ l̪ l̪ʷ m mʷ n nʷ n̪ n̪ʷ p pʷ r rʷ t tʷ t̪ t̪ʷ w ŋ ŋʷ ȴ ȴʷ ȵ ȵʷ ȶ ȶʷ ɭ ɭʷ ɰ ɳ ɳʷ ɻ ɻʷ ʈ ʈʷ	a i ə	
alya1239-1163	alya1239	phoible	Alyawarr	Pama-Nyungan	Australia	-21.0427	136.8350	32	25	7	0	0	3	0	3.5714	c cⁿ i iː k kⁿ l l̪ m n n̪ p pⁿ r t t̪ t̪ⁿ tⁿ u uː w y ŋ ɐ ɐː ɭ ɲ ɳ ɽ ʈ ʈⁿ ʎ	c cⁿ k kⁿ l l̪ m n n̪ p pⁿ r t t̪ t̪ⁿ tⁿ w ŋ ɭ ɲ ɳ ɽ ʈ ʈⁿ ʎ	i iː u uː y ɐ ɐː	
amahuaca_amah1246	amah1246	lapsyd	Amahuaca	Pano-Tacanan	South America	-10.2012	-72.3208	22	14	8	0	0	0	0	1.7500	a ã ç h j k m n o õ p s̪ t tʃ w ɪ ɪ̃ ɯ ɯ̃ ɾ ʔ θ	ç h j k m n p s̪ t tʃ w ɾ ʔ θ	a ã o õ ɪ ɪ̃ ɯ ɯ̃	
amah1246-1998	amah1246	saphon	Amahuaca	Pano-Tacanan	South America	-10.2012	-72.3208	23	15	8	0	0	0	0	1.8750	a ã h i ĩ j k m n o õ p s t ts tʃ w x ɨ ɨ̃ ɾ ʃ ʔ	h j k m n p s t ts tʃ w x ɾ ʃ ʔ	a ã i ĩ o õ ɨ ɨ̃	
amah1246-216	amah1246	upsid	Amahuaca	Pano-Tacanan	South America	-10.2012	-72.3208	22	14	8	0	0	0	0	1.7500	a ã h j k m n o̞ õ̞ p s t tʃ w x ɪ ɪ̃ ɯ ɯ̃ ɾ ʔ θ	h j k m n p s t tʃ w x ɾ ʔ θ	a ã o̞ õ̞ ɪ ɪ̃ ɯ ɯ̃	
aman1265-1164	aman1265	phoible	Amanab	Border	Papunesia	-3.5152	141.1780	19	14	5	0	0	0	0	2.8000	a b e f g h i j k m n o p r s t u w ŋ	b f g h j k m n p r s t w ŋ	a e i o u	
amar1271-2666	amar1271	er	Amurdak	Iwaidjan Proper	Australia	-11.9876	132.8780	24	21	3	0	0	0	0	7.0000	a i j k l m n p r t u w ŋ ȴ ȵ ȶ ɣ ɭ ɳ ɺ ɺ̠̺ ɻ ɽ ʈ	j k l m n p r t w ŋ ȴ ȵ ȶ ɣ ɭ ɳ ɺ ɺ̠̺ ɻ ɽ ʈ	a i u	
amarasi	amar1273	jipa	Amarasi	Austronesian	Papunesia	-10.2175	123.9637	18	13	5	0	0	0	0	2.6000	a b dʒ f g h i k m n p r s t u ɔ ɛ ʔ	b dʒ f g h k m n p r s t ʔ	a i u ɔ ɛ	
amar1274-1920	amar1274	saphon	Amarakaeri	Harakmbut	South America	-12.4931	-70.5533	33	15	18	0	0	9	0	0.8333	a aː ã ãː e eː ẽ ẽː i iː ĩ ĩː j k m n o oː õ õː p s t w x ŋ ɨ ɨː ɾ ʔ ⁿb ⁿd ⁿg	j k m n p s t w x ŋ ɾ ʔ ⁿb ⁿd ⁿg	a aː ã ãː e eː ẽ ẽː i iː ĩ ĩː o oː õ õː ɨ ɨː	
ama_amas1236	amas1236	lapsyd	Ama	Nyimang	Africa	12.0993	29.4332	29	19	10	0	0	0	0	1.9000	a b d d̪ e f g i j k l m n o r s t t̪ u w ŋ ɔ ɛ ɜ ɟ ɪ ɲ ɽ ʊ	b d d̪ f g j k l m n r s t t̪ w ŋ ɟ ɲ ɽ	a e i o u ɔ ɛ ɜ ɪ ʊ	
amas1236-504	amas1236	upsid	Ama (Sudan)	Nyimang	Africa	12.0993	29.4332	25	18	7	0	0	0	0	2.5714	a b d d̪ e g i j k l m n o r s t t̪ u w ŋ ɔ ɛ ɟ ɲ ɺ	b d d̪ g j k l m n r s t t̪ w ŋ ɟ ɲ ɺ	a e i o u ɔ ɛ	
ambe1247-1091	ambe1247	phoible	Ambele	Atlantic-Congo	Africa	5.9404	9.6203	48	38	10	0	0	0	0	3.8000	a b bʲ d dʒ dʒʷ e f g gb gʲ h i j k kp kpʷ kʷ l m mʷ n o p s sʲ sʷ t tʃ tʃʲ tʷ u w ŋ ɔ ə ɛ ɣ ɨ ɲ ʉ ⁿb ⁿd ⁿg ⁿgb ⁿk ⁿt ⁿtʃ	b bʲ d dʒ dʒʷ f g gb gʲ h j k kp kpʷ kʷ l m mʷ n p s sʲ sʷ t tʃ tʃʲ tʷ w ŋ ɣ ɲ ⁿb ⁿd ⁿg ⁿgb ⁿk ⁿt ⁿtʃ	a e i o u ɔ ə ɛ ɨ ʉ	
ambo1250-1684	ambo1250	phoible	Ambonese Malay	Austronesian	Papunesia	-3.7134	128.1840	23	18	5	0	0	0	0	3.6000	a b c d e f g i j k l m n o p r s t u w ŋ ɟ ɲ	b c d f g j k l m n p r s t w ŋ ɟ ɲ	a e i o u	
ambu1247-1159	ambu1247	phoible	Ambulas	Ndu	Papunesia	-3.7801	143.0590	24	17	7	0	0	1	0	2.4286	a aː e i j k l m n o p r s t u v w ŋ ɨ ɲ ⁿb ⁿd ⁿg ⁿɟ	j k l m n p r s t v w ŋ ɲ ⁿb ⁿd ⁿg ⁿɟ	a aː e i o u ɨ	
amdo1237-2534	amdo1237	ea	Amdo Tibetan	Sino-Tibetan	Eurasia	34.5177	100.4850	59	53	6	0	0	0	0	8.8333	a b c cʰ d dʒ e f g i j k kʰ l l̥ m m̥ n n̥ o p pʰ q qʰ r s t ts tsʰ tʃ tʃʰ tʰ u x ŋ ŋ̊ ɖʐ ə ɟ ɲ ɲ̊ ʂ ʃ ʈʂ ʈʂʰ χ ⁿb ⁿcʰ ⁿd ⁿdz ⁿdʒ ⁿg ⁿkʰ ⁿpʰ ⁿtsʰ ⁿtʃʰ ⁿtʰ ⁿɖʐ ⁿɟ	b c cʰ d dʒ f g j k kʰ l l̥ m m̥ n n̥ p pʰ q qʰ r s t ts tsʰ tʃ tʃʰ tʰ x ŋ ŋ̊ ɖʐ ɟ ɲ ɲ̊ ʂ ʃ ʈʂ ʈʂʰ χ ⁿb ⁿcʰ ⁿd ⁿdz ⁿdʒ ⁿg ⁿkʰ ⁿpʰ ⁿtsʰ ⁿtʃʰ ⁿtʰ ⁿɖʐ ⁿɟ	a e i o u ə	
amdo1237-2553	amdo1237	ea	Amdo Tibetan	Sino-Tibetan	Eurasia	34.5177	100.4850	58	48	8	0	0	0	2	4.8000	a b c cʰ d dʒ e g h i j k kʰ l l̥ m n o p pʰ q qʰ r s t ts tsʰ tʃ tʃʰ tʰ u v x z ŋ ɔ ɖʐ ə ɛ ɟ ɣ ɯa ɯo ɲ ʁ ʂ ʃ ʈʂ ʈʂʰ ʒ χ ⁿb ⁿd ⁿdz ⁿdʒ ⁿg ⁿɖʐ ⁿɟ	b c cʰ d dʒ g h j k kʰ l l̥ m n p pʰ q qʰ r s t ts tsʰ tʃ tʃʰ tʰ v x z ŋ ɖʐ ɟ ɣ ɲ ʁ ʂ ʃ ʈʂ ʈʂʰ ʒ χ ⁿb ⁿd ⁿdz ⁿdʒ ⁿg ⁿɖʐ ⁿɟ	a e i o u ɔ ə ɛ	ɯa ɯo
amdo1237-2614	amdo1237	ea	Amdo Tibetan	Sino-Tibetan	Eurasia	34.5177	100.4850	49	43	6	0	0	0	0	7.1667	a b ç d dz dʑ e f g h i j k kʰ l m m̥ n n̥ o p pʰ r s sʰ t ts tsʰ tɕ tɕʰ tʰ u w z ŋ ŋ̊ ɕ ɖʐ ə ɣ ɬ ɲ ɲ̊ ʁ ʂʰ ʈʂ ʈʂʰ ʑ χ	b ç d dz dʑ f g h j k kʰ l m m̥ n n̥ p pʰ r s sʰ t ts tsʰ tɕ tɕʰ tʰ w z ŋ ŋ̊ ɕ ɖʐ ɣ ɬ ɲ ɲ̊ ʁ ʂʰ ʈʂ ʈʂʰ ʑ χ	a e i o u ə	
amele_amel1241	amel1241	lapsyd	Amele	Nuclear Trans New Guinea	Papunesia	-5.2913	145.6870	20	15	5	0	0	0	0	3.0000	b d e f g gb h i k l m n o s t u w æ ʔ ʝ	b d f g gb h k l m n s t w ʔ ʝ	e i o u æ	
amel1241-202	amel1241	upsid	Amele	Nuclear Trans New Guinea	Papunesia	-5.2913	145.6870	20	15	5	0	0	0	0	3.0000	b d f g gb h i k l m n s t u w æ ɔ ɛ ʔ ʝ	b d f g gb h k l m n s t w ʔ ʝ	i u æ ɔ ɛ	
amharic	amha1245	jipa	Amharic	Afro-Asiatic	Africa	11.7082	39.5435	73	66	7	0	30	0	0	9.4286	a b bʷ bʷː bː d dʒ dʒː dː e f fʷ fʷː fː g gʷ gʷː gː h hʷ i j jː k kʷ kʷː kʼ kʼʷ kʼʷː kː l lː m mʷ mʷː mː n nː o p pʼ pʼʷ pʼː r rː s sʷː sʼ sː t tʃ tʃʼ tʃʼː tʃː tʼ tʼʷ tʼː tː u w wː z zː ŋ ŋː ə ɨ ɲ ɲː ʃ ʃː ʒ ʒː	b bʷ bʷː bː d dʒ dʒː dː f fʷ fʷː fː g gʷ gʷː gː h hʷ j jː k kʷ kʷː kʼ kʼʷ kʼʷː kː l lː m mʷ mʷː mː n nː p pʼ pʼʷ pʼː r rː s sʷː sʼ sː t tʃ tʃʼ tʃʼː tʃː tʼ tʼʷ tʼː tː w wː z zː ŋ ŋː ɲ ɲː ʃ ʃː ʒ ʒː	a e i o u ə ɨ	
amharic_amha1245	amha1245	lapsyd	Amharic	Afro-Asiatic	Africa	11.7082	39.5435	39	32	7	0	0	0	0	4.5714	a b d dʒ e f fʷ g gʷ h hʷ i j k kʷ kʼ kʼʷ l m mʷ n o p pʼ pʼʷ r s sʼ t tʃ tʃʼ tʼ tʼʷ u w ə ɨ ɲ ʃ	b d dʒ f fʷ g gʷ h hʷ j k kʷ kʼ kʼʷ l m mʷ n p pʼ pʼʷ r s sʼ t tʃ tʃʼ tʼ tʼʷ w ɲ ʃ	a e i o u ə ɨ	
